Bevölkerungsbewegung seit 1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9672161;      Wartmannsroth;52;28;125;144;5;2539;47;32;120;141;-6;2473;32;26;68;85;-11;2318;28;31;114;63;48;2446;13;20;60;91;-38;2338;9;27;69;117;-66;2197;30;34;99;106;-11;2104;19;28;82;71;2;2106;23;27;125;76;45;2130;21;21;69;70;-1;2129
9672163;      Wildflecken, M;81;31;407;477;-20;3985;58;30;316;370;-26;3555;40;33;90;180;-83;3031;41;29;465;428;49;3204;29;30;229;239;-11;3558;29;21;145;200;-47;3073;22;29;227;193;27;2896;23;37;184;184;-14;2882;29;33;216;159;53;2862;22;38;211;215;-20;2841
9672166;      Zeitlofs, M;32;27;149;148;6;2157;47;25;101;107;16;2261;19;21;117;75;40;2173;21;22;230;161;68;2251;21;27;124;110;8;2277;28;27;93;95;-1;2135;19;29;111;98;3;2038;14;26;105;93;0;2038;21;24;150;125;22;2029;20;33;111;126;-28;2001
9672444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9673113;      Aubstadt;14;12;28;30;–;819;11;11;14;15;-1;804;8;7;22;17;6;744;10;9;56;23;34;771;6;12;38;20;12;790;7;8;41;35;5;755;8;2;16;20;2;709;6;2;16;17;3;712;3;7;39;21;14;721;7;4;24;19;8;729
9673114;      Bad Neustadt a.d.Saale, St;260;112;1341;1172;317;13213;212;163;1294;1281;62;14683;130;185;2171;2198;-82;14465;174;161;2175;2070;118;14859;136;196;1114;1167;-113;15694;124;194;855;897;-112;15555;154;181;995;1056;-88;15261;126;216;1042;939;13;15277;153;215;1451;1101;288;15111;127;190;1416;1189;164;15279
9673116;      Bastheim;39;26;372;295;90;2098;31;26;458;323;140;2298;25;26;441;394;46;2470;23;21;482;383;101;2369;22;31;133;120;4;2591;11;36;108;127;-44;2518;17;38;130;109;–;2106;15;47;129;129;-32;2075;13;44;165;146;-12;2031;21;47;125;124;-25;2005
9673117;      Bischofsheim a.d.Rhön, St;110;52;191;277;-28;4861;102;60;224;254;12;4929;65;55;183;181;12;4678;60;45;327;202;140;4809;65;66;311;311;-1;5157;37;36;162;191;-28;4811;36;60;199;214;-39;4783;45;65;200;211;-31;4751;51;66;292;225;52;4825;28;83;202;189;-42;4783
9673123;      Fladungen, St;55;33;119;140;1;2635;42;41;101;114;-12;2509;24;26;103;77;24;2367;31;23;168;148;28;2352;21;21;77;98;-21;2394;21;19;94;112;-16;2169;17;25;116;117;-9;2203;20;29;120;115;-4;2192;16;25;104;121;-26;2130;18;17;147;124;24;2156
9673126;      Großbardorf;22;9;45;24;34;848;14;7;16;24;-1;886;6;7;29;27;1;877;17;14;45;13;35;940;13;5;22;24;6;1010;5;5;33;51;-18;928;11;8;45;15;33;912;17;6;36;31;16;928;6;8;58;45;11;951;13;7;38;36;8;959
9673127;      Großeibstadt;41;20;58;63;16;1249;21;17;42;43;3;1304;14;20;63;45;12;1203;23;15;79;81;6;1176;15;14;24;32;-7;1247;10;9;42;51;-8;1161;9;11;45;52;-9;1070;11;13;23;34;-13;1057;8;17;33;38;-14;1023;14;8;42;33;15;1038
9673129;      Hausen;19;9;18;49;-21;752;8;12;12;32;-24;819;12;13;36;40;-5;861;7;5;69;52;19;820;4;6;8;34;-28;771;4;10;25;31;-12;713;6;18;33;23;-2;674;12;13;41;35;5;678;6;11;62;53;4;677;3;9;46;51;-11;666
9673130;      Hendungen;18;12;34;38;2;1159;15;18;18;58;-43;1093;19;10;25;29;5;1003;21;16;52;49;8;1044;6;9;29;40;-14;1040;4;5;25;35;-11;977;7;7;32;46;-14;862;6;9;26;22;1;863;8;8;78;85;-7;840;4;8;22;23;-5;835
9673131;      Herbstadt;18;14;45;50;-1;900;15;13;21;32;-9;848;7;13;16;44;-34;655;11;13;53;31;20;724;9;8;37;37;1;709;3;4;22;19;2;646;6;13;35;22;6;589;5;4;30;24;7;596;5;6;48;31;16;618;10;5;22;23;4;622
9673133;      Heustreu;17;18;47;53;-7;1041;16;11;35;48;-8;1122;14;11;67;60;10;1128;16;16;54;56;-2;1201;15;7;111;229;-110;1349;5;17;63;80;-29;1215;10;10;62;65;-3;1288;16;13;62;69;-4;1284;12;12;90;55;35;1283;17;14;82;85;0;1283
9673134;      Höchheim;27;17;46;71;-15;1501;18;14;46;51;-1;1453;21;13;104;82;30;1396;22;11;96;50;57;1302;10;9;38;78;-39;1306;10;10;50;66;-16;1184;5;9;34;38;-8;1072;6;18;54;45;-3;1069;11;14;45;38;4;1084;8;19;36;56;-31;1054
9673135;      Hohenroth;48;17;60;61;30;1522;33;15;90;42;66;1771;26;14;125;109;28;2321;39;18;199;101;119;2783;34;18;231;229;18;3646;37;19;183;197;4;3590;42;34;210;222;-4;3618;45;45;186;187;-1;3617;37;20;220;239;-2;3597;23;21;156;182;-24;3573
9673136;      Hollstadt;45;18;46;70;3;1508;16;15;55;64;-8;1553;18;13;33;61;-23;1392;25;16;106;97;18;1503;17;15;97;85;14;1669;10;12;107;85;20;1603;13;10;88;108;-17;1421;13;17;110;119;-13;1408;11;14;141;110;28;1484;15;18;113;115;-5;1480
9673141;      Bad Königshofen i.Grabfeld, St;104;64;393;405;28;5558;80;66;402;430;-14;5702;61;81;295;321;-46;5481;72;105;561;409;119;6411;54;88;409;390;-15;6899;46;75;308;309;-30;6907;47;105;377;289;30;6045;69;156;351;340;-76;5964;54;128;616;392;150;5884;45;116;474;344;59;5943
9673142;      Mellrichstadt, St;110;67;370;412;1;5742;117;75;460;487;15;6834;82;77;415;344;76;6433;71;71;533;423;110;6109;55;67;277;352;-87;6257;36;83;233;254;-68;5808;42;88;336;336;-46;5504;52;91;343;295;9;5515;49;104;439;277;107;5602;39;90;329;301;-23;5580
9673146;      Niederlauer;19;9;46;42;14;1040;15;12;43;34;12;1082;14;15;80;58;21;1151;30;12;163;136;45;1504;18;38;152;141;-9;1854;18;29;105;122;-28;1742;17;27;84;86;-12;1671;14;35;123;95;7;1678;12;36;143;99;20;1652;18;28;103;85;8;1660
9673147;      Nordheim v.d.Rhön;21;12;46;81;-26;1288;19;12;37;56;-12;1303;15;16;47;53;-7;1250;21;25;193;145;44;1284;6;13;31;42;-18;1244;4;11;41;47;-13;1102;7;10;86;109;-26;1084;12;20;66;58;0;1084;9;23;52;40;-2;1068;7;11;43;61;-22;1046
9673149;      Oberelsbach, M;72;32;101;142;-1;2827;50;19;67;82;16;2942;34;36;56;92;-38;2794;33;31;161;136;27;2914;28;28;107;104;3;2969;21;22;76;69;6;2752;23;26;81;111;-33;2646;39;27;97;95;14;2658;18;26;111;100;3;2648;19;32;109;96;0;2648
9673151;      Oberstreu;42;10;44;58;18;1592;26;25;62;71;-8;1647;16;22;54;75;-27;1428;21;11;109;63;56;1516;18;12;79;54;31;1674;12;15;39;58;-22;1607;9;11;82;84;-4;1488;11;18;66;77;-18;1469;14;17;117;91;23;1450;9;12;108;84;21;1471
9673153;      Ostheim v.d.Rhön, St;66;32;180;188;26;3677;48;50;176;162;12;3860;47;50;145;162;-20;3645;46;59;442;309;120;3821;28;37;119;141;-31;3708;27;36;119;125;-15;3506;18;45;148;134;-13;3290;27;45;176;161;-3;3288;24;56;278;208;38;3323;16;40;240;181;35;3356
9673156;      Rödelmaier;18;7;16;29;-2;626;18;7;19;31;-1;695;10;10;36;20;16;808;10;11;30;22;7;776;7;13;50;46;-2;931;3;1;41;46;-3;942;13;3;40;42;8;972;7;4;23;38;-12;960;8;5;44;46;1;950;9;5;41;42;3;953
9673160;      Saal a.d.Saale, M;30;27;70;73;–;1687;24;25;37;53;-17;1785;22;34;37;48;-23;1595;14;17;90;63;24;1605;15;20;57;51;1;1572;8;13;34;42;-13;1514;11;13;120;77;41;1517;17;16;86;66;21;1539;21;16;130;91;44;1559;14;16;103;96;5;1563
9673161;      Salz;19;9;80;67;23;1036;20;14;129;73;62;1280;18;22;100;92;4;1586;24;12;128;112;28;1707;22;16;169;159;16;2200;20;19;180;148;33;2338;28;12;148;157;7;2309;16;33;171;127;27;2335;18;16;191;187;6;2279;17;27;174;156;8;2289
9673162;      Sandberg;59;32;73;98;2;2569;57;29;65;82;11;2758;32;32;66;88;-22;2618;38;26;96;72;36;2852;23;25;70;77;-9;2913;19;23;58;106;-52;2635;19;22;93;81;9;2400;16;18;115;126;-13;2387;20;36;180;131;33;2353;19;28;127;155;-37;2316
9673163;      Schönau a.d.Brend;39;6;37;67;3;1119;28;14;63;68;9;1276;17;9;60;50;18;1274;23;9;63;45;32;1364;10;14;67;82;-19;1424;13;15;52;63;-13;1319;17;19;57;81;-26;1204;14;17;75;78;-6;1197;17;16;91;80;12;1231;10;19;74;83;-18;1212
9673167;      Sondheim v.d.Rhön;18;17;32;35;-2;1108;13;12;26;37;-10;1097;10;11;28;60;-33;1036;15;16;155;130;24;1157;5;11;62;77;-21;1133;10;13;54;53;-2;975;7;15;57;41;8;929;7;14;37;51;-21;906;13;12;54;47;8;910;7;6;56;50;7;919
9673170;      Stockheim;16;16;49;37;12;1126;24;10;38;47;5;1142;13;11;27;52;-23;1064;7;8;100;37;62;1096;16;9;62;67;2;1165;13;10;64;46;21;1142;2;14;60;48;–;1064;8;11;50;73;-26;1038;14;12;84;68;18;1013;3;10;61;66;-12;1001
9673171;      Strahlungen;20;7;20;22;11;726;18;9;19;28;–;740;17;10;22;28;1;747;11;8;51;23;31;882;6;7;58;43;14;975;11;5;42;36;12;905;14;4;46;42;14;944;11;11;21;32;-11;933;9;5;52;23;33;959;6;4;49;40;11;970
9673172;      Sulzdorf a.d.Lederhecke;32;14;54;81;-9;1375;20;16;62;90;-24;1353;16;17;71;52;18;1346;9;10;218;191;26;1295;14;10;38;47;-5;1293;5;16;27;51;-35;1159;7;15;52;49;-5;1093;10;20;52;36;6;1099;13;9;98;82;20;1175;8;11;39;59;-23;1152
9673173;      Sulzfeld;38;16;77;89;10;1417;24;15;57;55;11;1574;21;19;56;44;14;1582;26;11;175;157;33;1702;16;14;54;73;-17;1791;17;12;77;70;12;1768;19;8;65;84;-8;1702;19;15;77;60;21;1723;29;18;135;97;49;1725;15;11;92;74;22;1748
9673174;      Trappstadt, M;20;11;48;62;-5;1177;26;10;32;51;-3;1103;11;14;34;47;-16;1107;12;16;45;28;13;1018;15;10;26;29;2;1067;9;5;30;30;4;1012;8;9;26;44;-19;934;5;14;29;21;-1;933;4;7;24;25;-4;914;6;10;21;28;-11;903
9673175;      Unsleben;23;18;73;59;19;1047;16;15;29;58;-28;999;11;12;36;75;-40;874;10;7;121;129;-5;901;11;11;49;36;13;963;8;5;48;58;-7;918;11;9;73;55;20;926;5;11;55;66;-17;909;6;7;92;70;21;922;12;5;86;72;21;943
9673182;      Willmars;19;10;83;74;18;835;17;4;72;66;19;823;5;11;38;46;-14;707;6;7;141;104;36;753;8;5;26;38;-9;708;7;4;28;32;-1;650;4;9;36;47;-16;565;6;8;37;35;0;565;3;7;35;49;-18;564;7;5;44;40;6;570
9673183;      Wollbach;30;17;22;24;11;820;17;9;41;43;6;1016;14;12;45;62;-15;1105;10;5;71;52;24;1189;15;9;52;96;-38;1321;14;5;59;66;2;1299;16;7;91;55;45;1406;11;10;100;65;36;1440;12;7;105;83;27;1420;14;9;76;70;11;1432
9673184;      Wülfershausen a.d.Saale;27;15;18;29;1;1340;26;23;51;22;32;1424;20;17;47;19;31;1431;24;13;49;33;27;1493;11;10;35;43;-7;1474;7;16;25;39;-23;1460;16;9;82;60;29;1501;15;18;61;64;-6;1495;14;17;83;61;19;1516;10;14;116;71;41;1555
9673186;      Burglauer;30;6;32;27;29;1091;30;13;48;55;10;1176;21;12;52;35;26;1230;21;12;77;65;21;1428;17;11;104;94;16;1701;8;13;66;89;-28;1631;18;13;99;68;36;1748;18;13;95;93;7;1754;19;16;64;76;-9;1724;9;15;94;74;14;1738
9673444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9674111;      Aidhausen;51;22;61;97;-7;2012;39;30;62;70;1;2074;21;22;39;67;-29;1912;18;22;83;47;32;1949;19;9;39;59;-10;1942;12;16;64;81;-21;1792;12;18;65;87;-28;1671;14;18;60;80;-24;1648;17;18;109;67;41;1675;13;11;76;88;-10;1665
9674118;      Breitbrunn;26;7;37;34;22;859;17;17;28;25;3;949;11;9;40;34;8;906;17;3;22;24;12;986;13;9;33;34;3;1065;8;12;30;21;5;1051;8;6;37;38;1;1024;10;11;36;58;-23;1000;7;9;55;51;2;996;10;13;64;45;16;1013
9674120;      Bundorf;34;17;81;119;-21;1365;19;19;30;51;-21;1310;7;17;30;44;-24;1091;16;15;47;42;6;1033;12;9;29;38;-6;1005;11;9;25;35;-8;901;3;10;37;41;-11;877;5;13;40;25;7;884;6;7;52;42;9;890;10;10;62;39;23;913
9674121;      Burgpreppach, M;46;19;75;78;24;1819;26;17;52;74;-13;1804;16;26;56;65;-19;1512;22;19;120;104;19;1537;11;20;53;63;-19;1505;9;15;73;60;7;1396;14;9;76;52;29;1376;13;17;63;68;-9;1367;15;15;82;64;18;1354;16;17;58;72;-15;1339
9674129;      Ebelsbach;81;29;431;387;96;3185;48;37;175;192;-6;3564;64;32;130;151;11;3484;53;23;276;219;87;3669;38;40;209;219;-12;4072;40;32;159;180;-13;3801;33;28;194;215;-16;3730;36;44;163;149;6;3736;26;23;256;237;22;3865;32;52;178;201;-43;3823
9674130;      Ebern, St;123;70;315;396;-28;6114;103;67;613;595;54;7272;93;70;255;317;-39;6836;96;65;378;364;45;7266;80;85;329;304;20;7594;53;77;288;318;-54;7265;48;83;300;351;-86;7230;77;80;415;281;131;7359;47;106;376;370;-53;7130;56;94;489;392;59;7194
9674133;      Eltmann, St;131;70;248;290;19;4849;74;62;316;347;-19;5119;67;56;229;255;-15;4910;64;53;453;283;181;5283;60;54;289;319;-24;5562;42;67;319;258;36;5265;54;50;369;360;13;5370;60;48;292;303;1;5372;49;60;460;349;100;5184;56;55;416;351;66;5249
9674139;      Gädheim;20;5;29;27;17;846;14;10;103;91;16;1013;16;8;46;48;6;1004;12;10;57;48;11;1154;9;9;39;47;-8;1287;6;13;50;52;-9;1222;12;7;97;50;52;1294;19;19;75;65;10;1304;13;7;57;54;9;1294;12;18;64;52;6;1301
9674147;      Haßfurt, St;198;119;597;602;74;10324;173;121;685;614;123;10973;129;117;474;521;-35;10565;163;107;885;481;460;11744;157;145;740;608;144;13357;114;137;604;544;37;13349;141;159;805;694;93;13593;146;180;800;761;5;13596;133;144;1067;832;224;13569;128;143;1086;905;166;13736
9674149;      Hofheim i.UFr., St;99;56;307;247;103;4984;84;62;284;334;-28;5263;55;58;235;278;-46;4873;65;53;459;320;151;5077;44;79;276;270;-29;5264;40;55;235;254;-34;4974;51;62;289;276;2;5097;48;72;264;236;4;5100;43;78;357;307;15;5101;45;74;403;285;89;5192
9674153;      Riedbach;46;21;61;88;-2;1822;29;24;51;43;13;1900;16;19;50;65;-18;1723;21;19;77;80;-1;1733;22;22;56;65;-9;1755;18;11;53;73;-13;1685;16;14;49;71;-20;1704;13;14;64;51;12;1716;12;18;89;49;34;1741;12;10;79;87;-6;1735
9674159;      Oberaurach;87;34;147;195;5;3193;62;52;119;128;1;3594;48;46;78;101;-21;3445;40;38;193;145;50;4012;41;27;171;181;4;4380;31;32;131;128;2;4285;39;49;185;190;-15;3932;36;33;187;169;21;3952;46;43;283;228;58;3980;34;47;257;207;37;4017
9674160;      Kirchlauter;37;10;68;83;12;1342;19;13;73;86;-7;1365;24;16;45;62;-9;1347;17;15;70;69;3;1447;13;18;46;60;-19;1481;11;16;35;44;-14;1381;12;16;44;44;-4;1304;15;10;57;47;15;1319;12;17;48;39;4;1308;14;13;50;47;4;1312
9674163;      Knetzgau;110;47;178;196;45;5011;90;57;217;173;77;5320;85;64;162;196;-13;5182;59;63;304;198;102;5823;59;46;254;250;17;6494;53;53;225;254;-29;6347;70;75;383;389;-11;6470;73;77;402;370;28;6497;56;90;512;381;97;6352;57;79;464;356;86;6438
9674164;      Königsberg i.Bay., St;89;51;192;238;-8;4044;64;51;175;232;-44;4114;53;55;129;167;-40;3765;44;46;189;127;60;3794;42;30;132;134;10;3770;28;44;156;192;-52;3657;32;34;185;137;46;3634;31;50;165;150;-4;3630;30;57;192;171;-6;3539;26;45;212;202;-9;3531
9674171;      Maroldsweisach, M;85;49;326;383;-21;4138;64;36;296;321;3;4145;41;58;162;230;-85;3926;51;47;427;327;104;4123;47;43;156;164;-4;3925;23;50;137;150;-40;3574;27;53;132;137;-31;3235;22;52;111;142;-61;3172;26;52;227;161;40;3115;19;48;226;214;-17;3100
9674180;      Theres;46;22;125;110;39;2083;27;26;142;100;43;2196;22;20;104;83;23;2230;40;18;114;113;23;2496;23;17;126;125;7;2757;24;23;114;140;-25;2682;21;16;166;176;-5;2693;24;21;201;192;12;2704;27;29;248;189;57;2688;21;26;265;248;12;2701
9674184;      Pfarrweisach;45;19;59;78;7;1558;34;18;56;67;5;1628;24;29;47;53;-11;1561;13;23;64;60;-6;1574;14;10;46;46;4;1603;17;9;53;63;-2;1549;18;13;74;58;21;1493;15;10;42;42;5;1498;16;18;67;71;-6;1463;16;14;59;64;-3;1458
9674187;      Rauhenebrach;71;38;104;140;-3;2887;51;38;75;94;-6;3003;36;25;113;101;23;2994;42;25;118;102;33;3183;33;25;81;97;-8;3206;26;31;329;370;-46;2979;17;19;55;94;-41;2857;18;26;95;110;-23;2833;23;36;125;109;3;2762;13;27;142;123;5;2768
9674190;      Rentweinsdorf, M;35;14;48;90;-21;1309;26;15;68;79;–;1330;22;13;52;68;-7;1292;18;15;59;68;-6;1398;15;8;85;62;30;1554;15;13;80;74;8;1576;14;17;69;67;-1;1597;8;14;65;60;-1;1596;7;13;58;78;-26;1543;18;14;65;65;4;1547
9674195;      Sand a.Main;62;18;48;55;37;2067;33;17;65;56;25;2399;34;14;75;73;22;2456;40;22;106;78;46;2806;35;23;120;72;60;3178;18;24;110;127;-23;3133;26;27;93;134;-42;3101;31;35;88;102;-18;3085;30;32;140;132;6;3028;20;32;157;125;20;3048
9674201;      Stettfeld;23;5;38;53;3;914;16;11;32;51;-14;1029;13;15;30;29;-1;1037;13;12;59;39;21;1083;16;8;64;68;4;1298;14;5;41;64;-14;1204;13;6;62;79;-10;1143;11;11;48;61;-13;1129;6;10;104;111;-11;1112;13;10;26;51;-22;1090
9674210;      Untermerzbach;36;26;126;131;5;2047;33;25;71;90;-11;1956;17;29;77;90;-25;1723;25;13;118;67;63;1858;12;34;108;98;-12;1883;10;33;101;73;5;1713;19;21;51;60;-11;1690;16;23;70;97;-34;1657;11;20;93;83;1;1625;13;24;70;76;-17;1609
9674219;      Wonfurt;41;15;45;79;-8;1563;27;17;33;72;-29;1642;21;23;55;50;3;1590;21;13;49;60;-3;1644;18;19;103;66;36;1932;7;17;61;82;-31;1930;13;16;147;141;3;1992;19;18;113;137;-23;1969;14;12;161;152;11;1919;15;13;175;176;1;1920
9674221;      Zeil a.Main, St;103;69;460;267;227;5188;79;99;403;396;-13;5898;58;66;195;231;-44;5333;72;75;396;239;154;5968;56;87;359;365;-37;6025;44;101;311;274;-20;5680;47;85;305;268;-1;5617;47;83;309;268;5;5621;49;90;367;285;41;5479;40;101;287;257;-31;5448
9674223;      Ermershausen;13;8;51;59;-3;639;10;5;46;50;1;640;6;9;26;35;-12;607;6;6;54;39;15;647;8;5;25;32;-4;615;2;3;6;25;-20;619;7;10;19;19;-3;551;2;5;30;38;-11;540;4;8;41;22;15;546;4;8;17;33;-20;526
9675111;      Abtswind, M;8;9;23;34;-12;691;11;12;55;36;18;693;5;12;48;37;4;672;7;9;59;22;35;725;6;6;68;56;12;795;3;7;32;31;-3;807;8;11;43;30;10;849;7;6;53;61;-7;842;4;13;58;66;-17;815;7;12;62;46;11;826
9675112;      Albertshofen;28;24;42;41;5;1491;25;14;51;55;7;1676;22;26;91;71;16;1707;26;15;118;81;48;1908;25;14;113;156;-32;2118;12;14;130;131;-3;1965;25;9;229;223;22;2299;17;23;215;255;-46;2247;23;18;234;182;57;2156;25;15;211;221;0;2157
9675113;      Biebelried;23;13;45;62;-7;1050;14;7;74;53;28;970;17;9;36;52;-8;1032;15;8;58;80;-15;1059;10;9;106;93;14;1174;9;6;98;105;-4;1190;17;8;72;86;-5;1188;14;14;67;63;4;1193;22;11;121;99;33;1217;8;13;96;101;-10;1207
9675114;      Buchbrunn;19;11;15;19;4;691;13;10;22;28;-3;798;7;11;29;46;-21;797;9;6;57;56;4;842;4;8;37;57;-24;961;7;10;57;53;1;1041;12;11;59;60;–;1095;9;14;79;78;-4;1092;15;14;77;41;37;1088;5;12;75;52;16;1103
9675116;      Castell;23;20;126;128;1;929;11;9;88;73;17;833;6;5;79;82;-2;869;13;10;49;35;17;823;8;9;28;45;-18;819;8;5;62;46;19;828;6;4;79;39;42;851;4;12;46;40;-2;849;5;11;72;60;6;845;8;6;65;60;7;852
9675117;      Dettelbach, St;115;88;299;395;-69;6145;99;65;308;333;9;6471;69;76;244;245;-8;6180;100;72;302;249;81;6339;62;110;405;348;9;6781;52;103;371;310;10;6967;57;110;450;429;-32;7266;83;116;391;401;-43;7220;77;108;587;513;43;6909;56;108;400;376;-28;6881
9675127;      Geiselwind, M;52;38;64;85;-7;1943;30;28;70;113;-41;2097;24;23;96;102;-5;1942;26;16;223;145;88;2128;19;15;125;105;24;2347;19;13;103;148;-39;2380;28;23;251;225;31;2532;17;21;241;186;51;2585;34;30;369;313;60;2549;29;23;429;349;86;2637
9675131;      Großlangheim, M;35;14;63;57;27;1420;18;17;98;128;-29;1326;19;14;60;64;1;1233;18;12;96;84;18;1334;21;9;75;81;6;1586;10;13;80;90;-13;1620;20;11;115;120;4;1557;21;15;100;112;-6;1552;24;13;168;126;53;1573;24;11;126;144;-5;1569
9675139;      Iphofen, St;96;53;185;214;14;4233;72;54;168;210;-24;4278;43;48;130;161;-36;3995;66;44;340;324;38;4200;37;44;206;189;10;4395;33;45;197;163;22;4403;50;61;277;212;54;4725;49;48;245;189;57;4782;46;64;309;212;79;4848;34;52;225;222;-15;4832
9675141;      Kitzingen, GKSt;385;215;1312;1348;134;20397;256;240;1298;1401;-87;20408;209;253;1055;951;60;20262;263;280;1497;911;569;19918;231;251;1321;1191;110;21242;147;262;1179;1207;-143;20705;236;282;1751;1498;207;22141;247;296;1752;1408;295;22429;215;317;2224;1591;531;22291;246;262;2218;1747;455;22751
9675142;      Kleinlangheim, M;29;18;55;69;-3;1422;23;20;56;40;19;1476;17;18;51;47;3;1441;18;14;68;69;3;1488;11;11;183;119;64;1717;11;10;69;78;-8;1614;10;20;98;109;-21;1670;20;19;93;112;-18;1652;15;23;95;98;-11;1621;14;16;115;89;24;1645
9675144;      Mainbernheim, St;29;21;103;111;–;1798;23;25;95;86;7;1808;35;26;156;118;47;2059;25;27;170;111;57;2280;24;19;111;133;-17;2336;14;26;94;133;-51;2292;12;22;176;101;65;2283;20;24;119;115;0;2280;17;33;210;181;13;2196;19;24;219;171;43;2239
9675146;      Mainstockheim;25;26;86;64;21;1528;17;22;84;72;7;1621;21;12;119;87;41;1632;20;23;93;88;2;1649;13;20;102;97;-2;1833;9;31;125;92;11;1879;17;31;111;125;-28;1912;14;34;137;119;-2;1913;18;29;173;113;49;1897;16;20;156;102;50;1947
9675147;      Marktbreit, St;55;43;240;301;-49;4063;60;65;350;339;6;4001;48;46;253;274;-19;3756;46;48;349;296;51;3811;36;65;380;355;-4;3694;22;49;276;271;-22;3573;39;53;683;641;28;3973;33;65;717;655;30;4004;36;81;703;678;-20;3729;24;75;684;656;-23;3705
9675148;      Markt Einersheim, M;15;28;117;77;27;1015;19;12;68;53;22;1049;12;11;58;52;7;1068;17;5;40;40;12;1191;9;12;67;69;-5;1242;12;12;66;52;14;1165;5;11;76;70;–;1195;18;13;71;55;21;1217;12;9;110;77;36;1224;9;12;65;70;-8;1216
9675149;      Marktsteft, St;30;19;90;82;19;1579;25;19;72;91;-13;1614;18;19;90;68;21;1583;16;14;92;64;30;1621;16;14;82;73;11;1660;16;17;109;103;5;1787;20;14;102;107;1;1995;18;15;86;122;-33;1962;11;28;89;108;-36;1827;18;13;90;100;-5;1822
9675150;      Martinsheim;28;16;69;94;-13;1125;16;15;65;33;33;1103;5;14;22;47;-34;1000;11;10;36;28;9;971;12;8;38;50;-8;1057;5;10;25;34;-14;1015;5;2;79;45;37;1036;6;15;29;54;-34;1002;8;9;72;76;-5;956;8;14;61;54;1;957
9675155;      Nordheim a.Main;26;15;12;43;-20;864;16;3;15;20;8;950;8;15;19;24;-12;930;11;9;42;16;28;990;12;8;35;25;14;1012;6;7;29;42;-14;1014;9;10;50;48;1;1027;12;11;47;52;-4;1023;7;9;45;38;5;996;13;9;35;41;-2;995
9675156;      Obernbreit, M;32;27;84;70;19;1473;18;20;81;79;–;1544;10;16;69;69;-6;1520;21;16;80;48;37;1591;13;17;92;97;-9;1785;9;14;73;79;-11;1746;18;19;98;91;6;1726;17;19;77;86;-11;1713;16;25;99;100;-10;1710;15;14;80;98;-17;1693
9675158;      Prichsenstadt, St;60;40;188;213;-5;3328;36;38;137;209;-74;3055;30;33;100;108;-11;2800;34;45;197;156;30;2901;32;23;151;151;9;3197;26;31;173;153;15;3189;29;31;198;197;-1;3057;23;27;202;138;60;3115;27;26;256;194;63;2985;19;25;237;187;44;3029
9675161;      Rödelsee;20;12;88;63;33;1262;23;17;76;67;15;1360;13;17;69;104;-39;1428;21;18;71;67;7;1397;15;12;104;75;32;1538;12;12;79;90;-11;1699;20;11;131;91;49;1871;32;16;115;122;9;1880;18;18;141;104;37;1901;24;17;100;113;-6;1896
9675162;      Rüdenhausen, M;13;29;54;50;-12;637;7;11;19;22;-7;672;7;5;30;30;2;673;9;6;44;41;6;706;10;3;52;32;27;831;6;6;43;51;-8;809;9;10;87;96;-10;876;5;7;112;85;25;901;15;7;116;106;18;878;4;10;165;167;-8;870
9675165;      Schwarzach a.Main, M;58;35;192;204;11;2627;39;29;203;197;16;3040;41;28;186;152;47;3072;38;24;156;150;20;3249;31;27;192;230;-34;3554;26;26;155;146;9;3678;32;37;241;235;1;3618;40;35;231;226;10;3621;31;45;277;212;51;3622;38;27;266;267;10;3632
9675166;      Segnitz;23;8;47;56;6;859;24;11;45;67;-9;967;9;9;52;39;13;904;14;11;56;44;15;865;8;8;79;69;10;876;2;7;49;61;-17;830;9;7;59;63;-2;821;15;13;61;78;-15;806;11;8;98;89;12;821;13;7;44;49;1;822
9675167;      Seinsheim, M;33;22;54;52;13;1273;23;14;21;42;-12;1199;14;15;29;31;-3;1084;16;12;36;32;8;1064;8;7;33;46;-12;1097;7;8;50;40;9;1041;8;8;47;32;15;1086;11;9;38;53;-13;1074;17;10;77;73;11;1063;8;7;41;52;-10;1053
9675169;      Sommerach;16;11;29;40;-6;821;19;12;35;34;8;933;12;12;41;35;6;1075;20;6;50;38;26;1202;12;10;36;54;-16;1346;6;10;51;62;-15;1428;20;9;128;63;76;1415;24;12;74;38;48;1463;10;9;49;45;5;1458;16;18;58;51;5;1463
