Arbeitslosenzahlen seit 2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9679126;      Eisingen;34;9;2;4;4;10;30;8;2;4;2;10;30;7;2;4;3;7;27;7;2;3;3;5;33;6;3;6;3;11;27;6;4;5;2;8;31;3;2;5;4;9
9679128;      Erlabrunn;16;1;3;4;3;3;14;2;2;2;2;4;10;2;2;2;2;2;19;3;5;3;2;6;24;5;4;3;2;8;18;2;2;5;1;4;29;4;2;11;4;5
9679130;      Estenfeld;55;7;6;13;7;14;50;7;5;11;7;15;51;12;5;11;7;18;61;14;4;14;8;19;49;16;4;11;6;14;49;10;4;12;6;13;54;12;6;17;7;11
9679131;      Frickenhausen a.Main, M;19;5;3;6;2;5;18;4;1;7;3;6;20;3;2;4;3;5;21;3;2;4;2;6;23;4;1;6;2;10;19;2;2;5;2;7;27;5;4;11;1;10
9679134;      Gaukönigshofen;23;5;1;2;2;7;26;6;4;4;3;12;21;7;2;1;2;9;28;8;–;1;4;12;26;8;3;1;2;13;26;9;2;2;1;12;20;5;0;2;1;8
9679135;      Gelchsheim, M;7;1;1;–;2;3;7;1;1;–;2;3;5;1;1;2;1;2;9;2;2;–;–;4;7;1;1;–;1;4;7;1;1;–;1;3;7;2;1;–;0;3
9679136;      Gerbrunn;90;18;9;22;13;17;82;15;7;20;6;17;85;15;10;24;7;15;109;18;6;31;9;16;104;26;5;25;6;16;104;24;7;26;9;20;111;33;14;32;12;24
9679137;      Geroldshausen;16;4;2;2;3;4;10;–;–;1;2;3;15;2;1;2;2;7;19;4;1;3;3;5;20;3;1;5;2;7;15;6;–;3;1;6;15;5;1;4;1;5
9679138;      Giebelstadt, M;82;23;7;18;13;21;72;9;6;15;6;21;75;11;8;18;9;22;80;15;8;16;9;26;79;21;8;18;5;26;67;17;4;22;5;21;83;17;8;33;7;21
9679141;      Greußenheim;20;2;1;5;3;6;18;3;1;1;2;9;17;3;2;2;1;9;15;2;1;2;1;8;13;1;1;1;2;5;13;2;1;3;1;7;21;3;2;2;1;11
9679142;      Güntersleben;54;10;7;10;9;16;52;8;5;10;6;16;46;9;5;8;5;14;54;7;5;10;8;12;49;11;3;8;4;16;45;10;4;13;6;13;60;10;5;29;9;12
9679143;      Hausen b.Würzburg;22;3;3;2;2;7;20;4;2;2;3;6;22;5;2;4;2;10;29;4;2;5;3;8;28;6;3;7;2;7;20;5;2;5;1;5;26;7;3;8;1;7
9679144;      Helmstadt, M;23;5;4;1;3;10;23;4;4;2;2;11;18;4;1;2;1;8;25;1;1;4;3;5;25;3;2;4;3;7;26;4;1;4;3;10;29;9;3;5;4;8
9679146;      Hettstadt;38;8;4;5;5;11;29;3;2;2;4;7;33;5;2;4;5;9;45;10;4;5;4;15;48;12;4;6;2;18;40;8;4;7;3;15;40;12;5;9;5;13
9679147;      Höchberg, M;81;11;7;16;7;18;82;14;11;12;8;22;83;16;10;11;8;21;118;13;8;24;14;25;120;21;8;28;15;29;108;23;10;29;9;30;148;31;14;46;15;36
9679149;      Holzkirchen;8;4;1;–;–;5;9;3;–;1;–;5;10;4;2;1;1;5;11;3;1;2;2;4;11;2;–;2;1;4;9;3;0;1;0;5;10;1;–;1;0;3
9679153;      Kirchheim;25;5;2;5;4;6;25;5;1;5;4;5;21;4;1;4;4;2;23;3;5;3;3;6;21;5;4;2;3;7;19;4;4;2;1;8;27;6;5;8;3;8
9679154;      Kist;30;6;4;4;4;9;27;6;3;2;4;7;27;4;3;4;4;7;40;6;5;7;3;14;39;7;4;6;2;16;31;6;2;6;2;12;35;8;4;8;2;15
9679155;      Kleinrinderfeld;25;6;1;4;3;8;19;5;2;3;2;7;23;7;3;4;2;7;34;8;5;8;4;9;26;11;5;8;1;10;30;12;5;9;1;10;39;13;3;14;3;9
9679156;      Kürnach;38;5;6;9;6;11;35;5;5;6;2;14;31;5;3;5;3;10;45;5;4;10;4;16;42;10;4;6;4;17;29;6;2;6;2;11;37;5;2;9;3;15
9679161;      Margetshöchheim;31;6;3;5;3;12;31;7;4;4;3;14;28;9;2;4;2;12;40;10;2;7;1;14;39;9;3;6;2;18;34;11;5;7;2;17;31;7;4;9;2;9
9679164;      Neubrunn, M;36;8;2;3;5;10;29;6;3;2;4;7;31;5;3;4;3;8;34;7;2;5;5;6;34;7;1;4;5;11;30;8;2;4;3;13;34;10;2;4;3;14
9679165;      Altertheim;22;4;6;2;3;5;20;2;4;2;1;6;21;3;3;2;1;9;28;5;3;3;3;12;22;5;2;4;2;10;21;5;3;2;1;8;22;7;3;4;2;7
9679167;      Eisenheim, M;17;2;2;4;2;3;19;6;2;4;2;7;13;6;2;3;1;5;19;6;2;3;2;6;13;4;1;2;1;3;13;2;2;4;2;4;22;3;2;9;2;6
9679169;      Oberpleichfeld;12;2;2;2;1;4;11;3;1;3;1;4;16;3;3;5;1;7;17;5;3;7;1;5;13;5;1;6;2;4;11;4;1;5;2;3;15;4;1;6;2;3
9679170;      Ochsenfurt, St;209;46;14;63;25;50;185;27;12;69;28;43;179;20;15;60;22;45;219;35;19;75;21;50;185;44;14;67;18;41;173;42;14;70;21;47;232;55;21;112;25;60
9679174;      Prosselsheim;8;1;–;2;2;1;9;1;–;1;2;2;10;1;1;2;2;1;10;1;1;4;–;1;13;2;1;5;2;3;12;3;2;3;1;4;13;0;1;4;1;5
9679175;      Randersacker, M;40;11;2;8;5;14;39;10;2;5;3;15;37;9;2;7;5;14;56;10;3;11;5;19;57;19;4;10;5;26;55;18;6;12;5;19;61;18;4;21;9;19
9679176;      Reichenberg, M;42;9;6;7;6;14;32;7;5;4;3;9;36;4;4;3;4;13;51;9;6;7;7;17;52;11;5;6;5;19;39;6;3;7;5;12;48;7;3;15;5;12
9679177;      Remlingen, M;19;5;1;1;2;6;18;5;2;–;2;8;21;3;2;2;1;8;29;4;3;4;1;8;20;8;3;3;2;8;20;8;3;3;2;6;31;10;4;7;2;10
9679179;      Riedenheim;2;–;–;–;1;–;3;–;–;1;1;1;2;.;1;.;–;–;5;.;1;–;1;1;5;1;1;–;0;3;7;2;1;1;1;4;6;3;1;0;0;4
9679180;      Rimpar, M;85;20;12;12;8;28;91;18;12;21;10;35;91;20;10;25;7;31;111;26;9;31;15;34;108;34;9;27;10;36;91;31;9;21;8;32;117;33;9;41;8;32
9679182;      Röttingen, St;23;7;3;4;2;10;20;4;4;4;1;10;18;4;3;4;1;9;17;2;3;3;3;8;21;6;2;4;2;12;20;9;1;4;1;13;17;8;3;4;1;8
9679185;      Rottendorf;56;8;8;10;7;19;56;7;7;10;6;16;52;9;5;8;8;14;59;9;6;9;4;18;63;12;6;8;5;20;60;10;7;9;6;20;80;18;7;27;9;25
9679187;      Sommerhausen, M;16;2;–;1;1;4;16;2;3;2;1;5;21;5;4;2;2;9;22;6;2;1;1;9;20;3;2;2;1;8;22;8;4;3;1;9;21;3;1;7;2;4
9679188;      Sonderhofen;12;1;2;4;2;4;9;3;1;3;1;2;14;3;1;5;2;3;16;2;–;7;3;2;15;6;1;6;3;3;10;5;1;3;2;3;6;1;0;2;2;2
9679192;      Tauberrettersheim;6;–;1;–;1;–;5;–;1;1;–;–;4;–;1;–;1;–;5;1;1;1;1;1;7;1;2;0;0;2;9;3;2;1;0;4;9;5;0;4;1;2
9679193;      Theilheim;30;11;1;5;3;8;24;6;2;5;1;7;22;6;3;3;2;7;27;6;3;4;2;8;20;6;2;4;2;7;21;6;5;4;3;9;27;6;3;5;4;9
9679194;      Thüngersheim;23;4;2;3;2;5;17;2;1;2;4;5;18;1;2;3;5;6;33;5;6;6;6;10;33;10;6;5;4;12;32;9;4;6;3;10;35;10;7;13;1;11
9679196;      Uettingen;26;9;4;5;2;9;18;5;3;3;1;6;18;3;1;2;2;4;27;2;3;5;2;9;28;6;4;9;4;7;17;2;2;5;2;5;24;3;1;8;3;7
9679200;      Leinach;44;8;4;6;5;9;38;8;5;5;5;10;34;6;7;2;4;11;50;9;6;5;8;14;51;16;6;8;4;20;48;18;7;7;5;17;48;16;7;10;6;16
9679201;      Unterpleichfeld;29;4;3;11;4;6;24;3;1;6;2;4;29;5;3;6;1;8;32;6;5;8;5;6;30;5;3;6;2;7;23;3;4;6;1;5;25;3;6;11;3;7
9679202;      Veitshöchheim;144;32;13;24;19;38;135;31;7;35;14;41;134;32;10;34;11;37;158;38;13;31;19;42;151;46;17;31;13;46;121;41;17;24;11;38;148;45;16;40;13;40
9679204;      Waldbrunn;25;3;2;1;4;7;30;5;3;3;3;10;26;5;1;3;3;8;29;3;1;6;4;9;25;3;0;5;4;9;25;4;2;5;1;10;28;5;0;8;3;9
9679205;      Waldbüttelbrunn;57;6;7;6;6;17;39;6;6;4;5;15;44;6;5;7;4;15;70;10;6;12;5;19;61;15;7;8;8;21;62;11;8;14;6;21;75;13;7;25;8;22
9679206;      Winterhausen, M;18;5;2;5;3;5;14;2;1;6;2;4;16;1;–;3;3;5;18;2;1;3;3;6;14;2;0;3;2;5;14;2;0;3;1;5;25;4;2;7;3;9
9679209;      Zell a.Main, M;70;19;9;14;6;14;68;14;9;9;9;16;69;16;9;12;6;19;91;14;6;24;7;23;76;23;7;19;5;24;77;20;11;20;7;26;89;20;9;28;6;24
9679444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9771111;      Adelzhausen;18;4;1;1;1;8;18;3;2;2;2;6;19;4;2;1;1;7;17;4;1;1;1;7;22;5;1;4;1;7;24;4;0;3;1;11;29;8;1;5;2;10
9771112;      Affing;70;13;4;14;4;23;61;11;6;11;6;21;68;8;11;14;5;27;85;15;13;11;11;33;79;22;9;12;9;36;77;23;7;20;9;36;69;20;6;18;10;28
9771113;      Aichach, St;303;63;34;91;36;80;314;58;30;98;42;76;313;53;34;103;35;73;385;72;37;109;49;99;417;109;43;119;47;133;407;109;44;144;40;129;434;106;42;182;36;124
9771114;      Aindling, M;46;7;4;4;7;13;48;11;4;6;8;13;52;8;7;6;5;17;66;14;13;6;5;27;63;18;9;8;7;21;61;7;8;17;7;24;58;11;9;11;8;24
9771122;      Dasing;65;12;7;12;7;20;66;10;4;14;5;21;57;6;3;12;3;19;83;8;7;16;7;22;73;16;6;16;10;21;71;12;6;19;11;20;74;12;6;26;10;18
9771129;      Eurasburg;19;3;3;3;3;5;18;2;1;3;2;4;17;–;3;4;3;3;21;1;2;3;2;5;27;5;2;3;3;8;23;4;1;5;2;7;20;3;1;3;2;6
9771130;      Friedberg, St;376;76;32;102;40;88;326;58;33;88;42;94;341;49;39;81;42;100;446;64;46;112;54;115;419;100;48;107;39;125;414;86;44;141;41;127;437;86;40;150;43;133
9771140;      Hollenbach;20;3;1;1;4;6;24;2;1;1;4;7;18;2;1;2;1;6;32;3;4;1;3;11;33;7;4;3;4;12;31;7;6;5;3;14;29;7;5;5;2;11
9771141;      Inchenhofen, M;32;5;4;4;5;8;29;4;3;7;5;7;28;5;2;5;8;7;35;8;2;6;6;11;36;9;2;7;5;7;35;8;2;11;4;8;37;4;6;13;4;8
9771142;      Kissing;141;21;18;34;15;36;137;27;22;32;14;40;146;27;18;37;12;41;186;27;16;42;13;45;182;37;20;35;15;61;175;37;21;43;16;71;172;35;21;42;16;67
9771144;      Kühbach, M;55;8;8;4;6;20;51;8;9;4;6;18;50;9;11;3;5;18;56;9;11;3;6;17;57;12;7;7;8;17;50;10;6;8;5;15;56;13;10;9;8;19
9771145;      Merching;32;5;1;5;4;4;33;4;2;6;6;4;42;4;4;7;5;12;49;8;6;8;4;14;37;9;6;5;4;9;41;6;8;9;4;14;43;8;7;12;5;13
9771146;      Mering, M;199;34;24;47;21;54;178;29;19;44;16;51;187;24;21;42;20;47;237;34;25;65;28;57;242;59;26;59;22;76;224;53;19;78;23;68;238;49;24;83;19;66
9771149;      Obergriesbach;20;1;–;2;1;7;23;5;–;5;1;11;25;6;1;3;2;8;29;5;5;1;2;11;29;8;5;2;2;12;28;5;3;6;3;11;32;4;3;10;1;10
9771155;      Petersdorf;17;2;2;2;2;4;15;1;1;2;1;4;16;1;3;2;1;7;23;5;4;1;3;7;19;5;2;1;3;4;23;3;3;4;2;8;23;6;4;5;2;8
9771156;      Pöttmes, M;91;14;9;24;15;22;85;15;10;21;12;22;78;11;7;19;12;18;92;11;11;25;13;24;106;17;9;31;13;29;108;17;9;40;14;31;109;21;10;44;11;26
9771158;      Rehling;28;4;2;4;3;9;20;4;2;3;3;6;20;2;3;4;3;6;32;4;4;5;3;8;33;8;4;6;2;14;29;4;2;6;3;13;28;4;2;6;3;10
9771160;      Ried;35;3;3;6;3;11;32;3;2;7;2;7;25;4;4;3;1;6;42;6;7;5;2;11;39;11;7;6;1;16;39;10;5;6;2;17;37;13;3;5;2;17
9771162;      Schiltberg;16;4;4;–;1;6;17;6;4;1;3;6;15;2;2;2;2;5;18;3;2;2;1;7;24;5;1;2;1;8;24;5;1;6;4;8;14;3;1;2;0;6
9771163;      Schmiechen;12;1;1;–;1;5;16;3;3;1;2;6;16;4;2;2;2;7;21;2;2;3;3;5;22;5;2;4;4;7;18;6;2;1;3;9;13;7;2;1;1;8
9771165;      Sielenbach;20;2;1;4;2;7;18;2;2;3;2;6;19;–;3;5;3;6;23;4;5;5;3;8;22;6;5;3;3;10;23;4;3;4;3;10;20;3;2;6;2;8
9771168;      Steindorf;12;2;1;1;2;4;7;1;–;–;1;2;9;1;–;1;1;2;12;2;1;1;1;4;10;2;1;–;0;2;16;0;1;7;2;3;12;3;1;2;1;3
9771169;      Todtenweis;11;3;–;1;1;5;9;1;1;1;1;3;11;1;1;1;1;5;13;1;1;1;2;4;23;2;3;2;3;11;25;7;1;6;2;13;18;5;2;4;2;7
9771176;      Baar (Schwaben);13;2;1;3;2;2;12;2;1;3;2;2;13;1;3;2;2;4;20;4;2;2;3;6;16;5;1;0;1;6;17;4;2;5;3;6;19;4;2;5;2;5
9772111;      Adelsried;24;2;1;3;3;7;27;2;1;4;3;10;35;5;3;5;3;13;39;8;3;7;3;9;34;8;4;7;2;10;36;4;3;12;3;13;37;4;3;11;5;15
9772114;      Allmannshofen;5;–;–;–;–;1;8;–;1;1;1;3;7;1;–;1;1;3;14;1;2;1;1;7;16;4;2;1;2;9;12;3;3;2;1;6;15;3;2;4;1;6
9772115;      Altenmünster;40;3;3;12;5;12;29;5;3;7;4;10;36;4;5;9;4;15;55;8;7;16;8;17;61;15;9;11;9;18;51;12;7;15;4;17;57;7;6;13;5;18
9772117;      Aystetten;46;4;1;10;6;11;44;7;1;10;4;15;35;7;2;6;2;14;55;8;4;12;6;17;54;21;7;10;6;21;46;15;5;11;5;16;49;11;5;11;5;15
9772121;      Biberbach, M;49;8;5;9;7;12;42;9;4;10;4;12;40;6;6;7;3;15;42;9;5;8;4;13;36;8;6;6;3;11;43;6;8;10;3;18;44;11;8;11;3;18
9772125;      Bobingen, St;275;45;19;73;34;64;266;39;20;79;38;69;261;39;25;85;33;65;320;44;38;102;39;78;314;68;35;98;32;88;285;48;30;96;23;89;287;48;34;95;31;91
9772126;      Bonstetten;11;2;–;2;1;6;12;3;–;2;1;6;11;2;1;1;–;5;15;2;1;4;3;6;19;3;2;2;2;10;20;3;2;8;2;9;11;1;1;4;1;6
9772130;      Diedorf, M;141;19;9;35;19;37;138;20;12;29;16;45;160;25;17;33;15;47;164;34;18;37;17;50;146;40;17;32;12;47;143;26;13;44;13;42;188;31;16;63;18;55
9772131;      Dinkelscherben, M;69;17;12;11;8;24;72;12;10;11;10;28;66;9;9;8;7;27;88;10;13;11;8;26;89;22;10;10;7;29;85;17;10;25;7;28;96;19;9;26;6;31
9772134;      Ehingen;7;–;1;1;1;1;11;1;1;1;1;4;9;2;2;2;–;2;8;1;1;1;–;2;8;1;0;1;1;3;12;2;1;0;1;5;10;3;1;1;1;4
9772136;      Ellgau;11;2;1;1;1;4;10;2;2;4;1;3;9;2;2;3;1;2;10;1;3;2;1;3;11;0;1;1;3;3;7;0;0;1;2;1;9;1;1;2;2;2
9772137;      Emersacker;18;2;4;3;1;5;15;2;4;2;–;6;21;3;3;3;2;6;19;3;2;3;2;7;21;5;1;3;3;7;18;3;2;4;2;8;20;2;3;3;2;7
9772141;      Fischach, M;62;12;10;8;5;22;61;7;6;10;7;16;51;9;4;10;4;16;85;16;5;20;10;28;88;23;8;16;10;27;80;19;12;19;10;23;87;19;10;21;10;24
9772145;      Gablingen;60;7;6;11;8;13;56;8;9;10;7;14;49;9;9;12;6;12;64;10;7;12;7;16;55;10;6;9;6;15;68;9;7;15;8;22;57;9;8;9;6;19
9772147;      Gersthofen, St;371;63;30;114;44;87;363;58;36;110;43;76;395;55;39;129;36;91;482;73;41;162;56;103;465;113;42;148;44;113;439;96;40;172;41;113;497;84;40;210;46;116
9772148;      Gessertshausen;45;8;4;7;6;15;53;12;4;9;8;17;44;9;7;9;4;15;65;13;8;10;7;22;65;19;9;9;5;22;61;13;8;16;6;20;58;12;5;18;7;18
9772149;      Graben;56;6;7;4;4;18;51;12;8;4;4;19;45;6;6;6;5;14;56;8;7;9;6;17;54;12;5;8;6;23;58;16;6;11;4;29;59;16;4;6;3;29
9772151;      Großaitingen;54;10;5;7;7;17;55;7;5;8;7;16;58;9;6;10;8;18;78;16;10;18;10;25;65;18;7;15;8;20;55;10;8;17;7;16;54;7;5;15;7;13
9772156;      Heretsried;12;4;3;1;1;5;10;3;2;–;1;4;10;1;–;1;1;3;10;2;–;1;1;3;11;1;1;1;1;4;11;3;1;3;1;5;10;3;0;2;1;3
9772157;      Hiltenfingen;15;3;3;1;2;2;18;3;3;1;1;8;15;2;2;3;2;4;17;2;4;2;3;4;17;2;3;3;2;5;15;2;2;2;2;6;16;4;4;3;3;6
9772159;      Horgau;27;7;5;6;3;11;24;5;3;3;3;9;19;3;3;1;2;6;39;4;4;5;4;12;44;13;3;8;4;13;33;8;3;9;2;11;31;8;3;4;2;10
9772160;      Kleinaitingen;11;1;1;2;2;4;14;2;3;2;1;4;14;2;2;3;2;5;21;3;4;3;3;8;18;3;1;2;1;10;14;4;0;3;1;7;16;2;2;3;3;7
9772162;      Klosterlechfeld;43;9;4;5;6;14;39;8;6;7;4;14;43;9;6;7;3;15;49;7;4;7;3;18;41;9;6;8;2;19;39;8;6;9;4;16;40;8;6;6;4;15
9772163;      Königsbrunn, St;484;84;40;120;58;122;446;87;37;117;48;118;463;74;47;113;51;121;594;95;55;160;66;158;570;140;53;139;54;168;528;118;50;144;47;179;536;101;56;158;54;175
9772166;      Kühlenthal;13;2;1;–;3;4;7;1;2;–;1;2;6;1;–;.;–;1;13;2;3;1;3;3;11;5;2;1;1;4;11;3;2;1;1;3;10;3;1;1;1;3
9772167;      Kutzenhausen;21;3;2;1;3;6;17;4;1;1;2;4;20;2;2;1;2;6;29;2;2;3;2;11;25;3;1;2;2;10;28;3;2;7;2;11;28;3;4;10;3;7
9772168;      Langenneufnach;18;4;2;4;2;5;19;5;1;5;4;4;21;5;2;4;3;7;27;6;3;6;4;7;25;6;3;4;4;6;23;3;3;5;2;7;25;5;4;3;2;10
9772170;      Langerringen;36;5;6;3;4;11;35;6;4;3;3;15;41;9;5;4;4;17;46;12;4;5;5;18;39;11;3;3;5;11;48;7;7;9;4;16;41;7;8;9;4;12
9772171;      Langweid a.Lech;147;27;11;54;13;26;147;26;7;58;14;25;145;22;9;55;9;31;191;30;16;72;18;48;185;45;18;70;14;48;172;35;18;81;14;38;173;29;12;83;18;42
9772177;      Meitingen, M;142;24;18;26;20;38;138;26;18;26;13;40;146;23;15;23;16;45;184;30;15;34;20;57;189;45;20;28;20;61;156;41;22;34;18;50;173;34;24;48;19;53
9772178;      Mickhausen;18;3;3;3;3;5;14;3;3;1;3;3;11;2;2;1;1;4;20;4;6;2;3;9;20;7;5;2;3;9;15;3;5;1;2;5;20;1;5;6;4;5
9772179;      Mittelneufnach;13;3;–;2;1;4;10;1;–;2;1;3;10;2;–;2;2;2;16;2;1;2;2;5;15;5;–;2;2;6;15;4;0;4;2;5;18;3;2;4;1;7
9772184;      Neusäß, St;294;49;29;70;36;73;272;46;23;73;25;74;283;44;26;62;21;82;386;77;30;102;32;93;352;86;30;93;28;94;343;70;32;113;28;101;392;73;35;138;33;117
9772185;      Nordendorf;37;6;1;9;4;11;31;5;2;6;4;8;31;5;3;7;2;11;45;7;5;10;3;11;38;9;6;10;4;10;36;8;5;8;4;9;46;11;6;17;4;15
9772186;      Oberottmarshausen;20;3;3;3;2;5;18;2;–;2;2;6;23;3;2;4;2;10;25;7;4;3;4;13;27;7;4;4;3;12;28;5;2;7;3;13;17;3;2;4;1;7
9772197;      Scherstetten;12;3;3;1;1;2;13;3;3;1;1;5;10;2;2;1;1;3;13;2;1;1;1;5;9;3;1;0;0;5;13;2;2;2;2;5;9;3;2;1;1;4
9772200;      Schwabmünchen, St;227;36;24;55;30;43;212;40;26;44;30;47;206;41;18;48;26;44;243;43;24;65;28;61;232;52;25;56;23;65;221;44;25;62;23;71;227;41;28;61;22;71
9772202;      Stadtbergen, St;245;44;17;74;28;52;226;39;17;73;20;51;236;37;15;81;21;60;300;52;21;101;25;71;273;71;22;94;22;72;243;46;21;92;21;63;291;51;22;119;23;67
9772207;      Thierhaupten, M;33;3;3;2;7;7;27;4;3;3;3;6;30;5;3;4;4;11;43;5;5;6;6;12;48;9;7;4;5;19;39;7;8;5;4;17;43;5;5;9;4;19
9772209;      Untermeitingen;89;17;6;11;12;20;82;14;5;8;10;22;86;12;7;11;11;26;120;16;7;22;15;29;120;23;8;16;14;35;107;22;12;20;11;35;104;20;14;19;10;38
9772211;      Ustersbach;9;–;1;1;3;1;11;–;1;1;2;3;11;1;–;–;1;6;11;3;1;–;1;6;10;4;1;1;1;5;13;1;2;4;1;3;23;2;5;8;2;8
9772214;      Walkertshofen;20;5;3;2;3;7;12;4;2;1;1;5;11;2;1;2;1;3;15;2;.;1;1;4;15;4;0;1;1;3;8;1;–;2;1;1;12;1;2;3;1;5
9772215;      Wehringen;31;5;4;6;4;10;28;2;4;5;4;8;27;3;4;5;4;7;35;4;5;5;5;12;44;8;6;6;5;17;44;9;7;5;6;22;40;9;5;12;5;13
9772216;      Welden, M;35;3;3;5;5;11;39;3;4;6;6;13;44;4;5;7;6;16;63;10;8;12;10;21;57;13;12;6;7;26;53;13;10;8;4;27;62;11;7;10;7;27
9772217;      Westendorf;18;4;2;2;2;7;19;4;2;1;2;6;12;1;3;1;1;2;15;1;1;2;1;3;17;3;1;3;2;6;17;4;1;5;2;4;23;4;2;5;2;6
9772223;      Zusmarshausen, M;70;9;4;18;12;17;76;13;4;22;10;24;72;14;8;15;8;28;88;13;9;19;10;30;79;15;5;15;10;30;87;13;5;38;9;29;92;15;6;36;8;29
9772444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9773111;      Aislingen, M;8;3;3;1;2;3;7;1;2;1;1;3;8;.;1;2;.;3;10;–;2;1;1;3;11;1;4;1;0;7;8;2;3;1;1;5;10;2;2;3;1;4
9773112;      Bachhagel;23;3;4;3;1;9;23;5;4;2;1;10;19;3;2;2;1;6;30;6;5;1;2;12;34;10;6;1;2;16;25;7;5;3;1;12;21;5;4;3;1;10
9773113;      Bächingen a.d.Brenz;13;2;2;4;1;5;13;2;2;4;–;6;18;3;4;4;1;9;17;1;2;2;1;5;16;2;2;2;1;5;15;3;1;4;1;6;15;2;1;5;2;4
9773116;      Binswangen;13;3;2;1;–;7;7;1;1;–;1;2;8;2;–;–;1;1;14;2;1;2;3;3;13;4;2;3;1;4;14;2;1;5;1;3;18;2;3;6;2;4
9773117;      Bissingen, M;24;2;1;3;3;9;21;1;1;3;3;7;19;1;3;1;1;7;26;3;2;2;3;8;27;6;5;3;2;10;30;5;5;7;2;10;29;6;5;4;3;11
9773119;      Blindheim;14;3;1;1;2;4;15;2;1;1;2;8;14;1;1;–;2;7;21;2;1;5;2;6;16;5;2;4;1;4;13;4;2;3;1;5;16;1;3;3;2;5
9773122;      Buttenwiesen;46;10;5;6;4;18;37;5;4;5;6;10;43;5;5;7;4;15;58;7;6;11;6;21;60;13;8;12;5;24;54;11;7;13;4;18;64;11;10;14;7;20
9773125;      Dillingen a.d.Donau, GKSt;255;53;30;68;30;66;223;45;21;63;29;53;244;31;25;73;31;55;352;50;42;103;44;86;363;81;48;116;39;91;314;81;42;110;33;85;399;82;36;182;40;97
9773133;      Glött;5;–;2;–;2;2;6;1;2;–;–;4;5;1;1;1;1;4;7;1;2;1;1;2;8;2;2;1;1;2;7;1;1;0;1;4;6;1;0;–;1;2
9773136;      Gundelfingen a.d.Donau, St;95;17;11;33;11;25;80;16;7;26;7;21;88;13;8;27;11;24;113;17;7;36;17;22;108;22;7;37;10;28;98;20;9;34;8;25;124;24;10;48;11;28
9773137;      Haunsheim;20;2;2;4;2;8;18;5;2;3;1;8;15;1;2;3;1;6;21;2;4;6;3;5;23;5;5;6;1;7;19;3;2;3;2;7;20;3;1;6;2;8
9773139;      Höchstädt a.d.Donau, St;101;20;11;29;11;20;90;16;10;25;8;22;94;13;13;26;11;30;137;21;16;35;19;36;120;28;13;36;16;33;119;24;11;42;12;28;140;34;11;52;14;29
9773140;      Holzheim;38;6;5;6;5;18;30;5;5;3;3;13;30;3;3;4;2;11;46;4;6;7;4;18;35;9;7;5;3;15;39;4;5;10;4;15;43;6;4;18;3;15
9773143;      Laugna;14;1;1;1;2;6;13;3;1;–;1;6;15;1;1;–;1;7;20;1;2;1;1;6;18;3;2;1;1;9;17;5;2;2;2;8;22;6;3;4;1;11
9773144;      Lauingen (Donau), St;189;37;20;58;18;54;156;35;15;47;19;46;175;22;20;60;22;44;240;34;27;90;24;57;243;62;29;90;25;63;211;52;26;91;22;54;251;56;19;130;23;57
9773146;      Lutzingen;9;1;1;2;–;3;6;1;1;–;1;3;6;2;–;1;–;1;11;2;1;2;–;4;9;2;–;1;1;3;6;1;0;1;1;2;10;2;0;2;1;4
9773147;      Mödingen;12;2;1;2;1;4;7;2;1;–;–;2;9;1;–;2;2;3;12;1;3;2;2;4;13;4;3;4;1;6;13;2;1;2;1;4;24;3;1;10;2;7
9773150;      Finningen;11;2;1;2;1;3;10;1;1;1;2;3;8;1;1;1;1;3;15;3;2;2;1;4;16;4;2;3;1;5;14;3;3;4;2;6;17;5;1;6;1;7
9773153;      Medlingen;7;2;1;–;1;3;6;–;1;1;1;3;8;2;1;1;1;4;8;2;2;2;–;3;13;2;7;2;1;4;7;1;3;3;2;1;8;1;2;2;1;1
9773164;      Schwenningen;17;5;3;–;2;9;14;5;4;1;1;6;8;–;1;.;1;2;12;–;3;–;1;3;12;2;2;1;1;4;18;5;3;3;2;6;18;5;1;5;2;5
9773170;      Syrgenstein;36;7;5;4;2;14;30;8;5;5;2;10;30;4;3;5;4;8;43;6;3;6;7;11;41;10;3;5;2;17;47;8;3;19;2;16;64;12;4;28;4;21
9773179;      Villenbach;11;1;2;–;1;2;10;–;2;2;1;1;11;1;3;2;2;3;13;2;3;4;2;4;9;2;4;0;1;3;12;2;4;3;1;2;13;3;5;4;1;3
9773182;      Wertingen, St;103;24;8;24;8;30;96;21;12;21;10;29;91;15;9;21;10;31;109;17;7;24;15;28;100;20;10;24;12;28;105;20;8;32;9;32;113;22;13;30;9;36
9773183;      Wittislingen, M;34;4;2;7;3;8;26;5;1;3;2;6;18;2;1;1;3;5;27;2;2;3;2;4;30;7;3;3;2;8;29;4;2;9;2;10;41;5;3;24;4;7
