Betriebsgrößenstruktur in der Landwirtschaft 2005, 2007, 2010, 2016 und 2020;;;;;;;;;;;;;;;;;;;;;;;;;;
9675147;      Marktbreit, St;5;3;12;11;10;4;2;12;10;11;–;2;9;10;12;–;2;7;9;12;–;4;4;10;11
9675148;      Markt Einersheim, M;14;3;2;2;2;12;2;2;1;2;7;1;3;1;2;6;1;1;2;2;4;1;1;2;2
9675149;      Marktsteft, St;6;4;4;10;3;4;2;5;9;3;2;1;2;10;3;2;1;–;8;4;1;2;–;8;4
9675150;      Martinsheim;2;5;17;29;7;3;4;15;28;7;–;4;14;27;8;3;2;9;18;10;2;2;6;17;11
9675155;      Nordheim a.Main;99;27;6;–;–;85;27;7;–;–;50;26;10;–;–;51;24;10;2;1;52;19;11;3;1
9675156;      Obernbreit, M;6;1;3;6;5;6;1;2;7;5;4;1;3;6;4;2;3;2;5;3;–;5;3;2;3
9675158;      Prichsenstadt, St;19;11;28;29;14;18;11;26;28;15;2;11;25;23;15;7;8;19;20;16;7;8;10;26;15
9675161;      Rödelsee;33;9;3;10;2;28;10;5;8;2;18;8;5;8;2;18;5;6;8;1;15;4;7;4;2
9675162;      Rüdenhausen, M;1;–;3;2;4;2;–;3;2;4;1;–;3;1;4;2;–;1;3;4;2;–;1;3;4
9675165;      Schwarzach a.Main, M;12;10;7;10;5;15;6;8;8;6;8;9;6;8;5;8;4;3;11;5;6;5;3;9;6
9675166;      Segnitz;13;1;1;2;–;16;–;1;2;–;14;–;1;1;1;10;–;1;2;–;6;2;1;–;1
9675167;      Seinsheim, M;12;7;9;23;8;12;5;9;22;8;8;3;7;21;9;8;4;8;17;7;7;4;7;15;6
9675169;      Sommerach;75;15;4;–;–;70;15;5;–;–;40;19;3;–;–;39;17;3;–;–;35;13;2;1;–
9675170;      Sulzfeld a.Main;35;8;4;–;–;30;8;5;–;–;17;6;5;–;–;17;4;5;1;–;19;4;4;1;–
9675174;      Volkach, St;177;43;30;24;16;163;33;34;25;16;102;34;25;27;16;73;31;30;19;16;65;26;26;21;15
9675177;      Wiesenbronn;18;5;5;11;4;17;5;3;11;4;6;4;5;9;4;9;6;3;9;4;9;3;4;6;4
9675178;      Wiesentheid, M;13;10;8;11;5;14;11;7;11;5;2;12;6;10;5;1;10;6;8;5;3;9;7;7;5
9675179;      Willanzheim, M;24;8;22;18;13;25;7;23;17;13;14;9;21;12;14;12;5;18;15;13;14;6;20;11;12
9676111;      Altenbuch;5;5;3;–;–;5;3;4;–;–;–;2;4;–;–;–;5;3;–;–;–;6;3;–;–
9676112;      Amorbach, St;7;5;6;7;7;8;2;7;7;7;1;4;6;7;6;1;4;4;6;7;1;3;4;4;7
9676116;      Bürgstadt, M;12;5;2;4;2;9;4;2;4;2;7;4;2;4;3;7;3;3;2;4;4;3;4;3;2
9676117;      Collenberg;2;1;3;–;3;3;–;2;1;3;–;–;–;2;2;1;–;–;2;2;1;–;–;1;3
9676118;      Dorfprozelten;2;2;–;–;–;2;1;–;–;–;2;1;–;–;–;2;1;1;–;–;1;1;–;1;–
9676119;      Eichenbühl;5;6;7;5;5;3;5;6;5;5;1;5;5;5;5;2;4;6;5;5;1;4;4;5;5
9676121;      Elsenfeld, M;10;6;3;5;4;11;5;3;5;3;2;4;2;5;3;2;3;1;4;3;2;5;1;3;3
9676122;      Erlenbach a.Main, St;12;2;2;4;3;12;3;1;4;3;7;4;–;4;3;8;3;1;2;3;7;1;1;2;2
9676123;      Eschau, M;14;10;8;6;4;16;9;9;7;4;2;11;7;7;4;–;11;12;6;4;1;12;10;7;4
9676124;      Faulbach;2;3;3;1;–;2;4;3;1;–;–;2;5;1;–;–;3;3;2;–;–;4;4;2;–
9676125;      Großheubach, M;31;1;1;1;5;26;1;1;1;5;18;–;2;2;4;12;2;1;–;4;11;1;2;1;4
9676126;      Großwallstadt;5;4;1;–;2;7;4;3;–;2;1;6;2;–;2;1;6;4;–;2;2;7;4;–;2
9676128;      Hausen;3;2;–;3;–;2;2;–;3;–;–;1;–;1;2;1;1;–;3;1;1;2;–;3;1
9676131;      Kirchzell, M;6;5;7;6;10;5;4;7;5;11;1;1;7;4;11;2;–;7;4;9;1;–;7;3;9
9676132;      Kleinheubach, M;3;–;–;3;1;1;–;–;3;–;–;–;1;2;–;–;–;–;2;–;–;–;–;2;–
9676133;      Kleinwallstadt, M;9;3;–;2;2;6;3;–;2;2;–;2;–;1;3;1;4;1;1;3;–;3;1;3;2
9676134;      Klingenberg a.Main, St;10;2;5;3;2;8;3;4;2;2;6;1;4;2;2;10;3;5;2;3;10;3;4;1;4
9676135;      Laudenbach;4;–;1;1;–;4;–;2;–;–;1;–;1;–;–;–;1;1;–;–;–;–;1;–;–
9676136;      Leidersbach;7;7;5;6;3;8;7;2;7;2;3;6;3;6;2;1;7;6;5;2;–;9;7;4;3
9676139;      Miltenberg, St;8;4;8;13;12;9;2;8;13;11;3;2;9;13;11;4;1;8;11;10;3;1;10;8;8
9676140;      Mömlingen;2;1;1;4;1;1;2;1;3;1;1;1;1;3;1;1;–;–;–;2;–;1;–;–;2
9676141;      Mönchberg, M;2;6;3;3;4;3;5;4;3;4;–;4;3;3;4;1;4;4;3;4;1;3;5;2;4
9676143;      Neunkirchen;3;7;12;5;6;5;6;10;3;7;1;6;7;5;6;3;6;4;3;6;1;5;3;2;6
9676144;      Niedernberg;1;–;1;1;4;1;–;1;1;4;–;–;1;1;4;–;–;1;–;3;–;1;–;–;4
9676145;      Obernburg a.Main, St;6;3;8;8;8;5;2;8;6;8;–;1;9;6;8;3;2;6;8;7;–;2;5;8;6
9676151;      Röllbach;–;2;1;1;4;–;2;1;–;4;–;2;1;–;4;1;3;1;–;4;1;3;1;–;4
9676153;      Rüdenau;1;2;1;–;–;1;2;–;1;–;–;2;–;1;–;–;2;–;1;–;–;1;–;1;–
9676156;      Schneeberg, M;2;5;2;4;2;1;4;2;4;2;–;2;1;3;3;–;2;1;3;3;–;1;2;2;3
9676158;      Stadtprozelten, St;–;4;–;3;1;1;2;1;2;–;–;2;1;2;–;–;1;–;3;1;–;1;–;2;1
9676160;      Sulzbach a.Main, M;3;7;8;5;3;7;5;7;6;3;2;3;7;6;3;2;3;5;6;2;2;2;5;8;1
9676165;      Weilbach, M;3;–;4;7;4;2;–;4;6;4;2;–;4;6;4;1;–;4;4;5;1;1;–;6;5
9676169;      Wörth a.Main, St;–;–;–;1;3;1;–;–;1;3;–;–;–;1;3;1;–;–;1;2;1;–;1;–;2
9676444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9677114;      Arnstein, St;23;41;53;38;39;22;41;48;35;38;6;34;40;34;39;5;28;39;30;37;3;25;31;28;36
9677116;      Aura i.Sinngrund;4;6;5;2;1;5;6;5;2;1;2;5;5;1;1;2;5;5;1;1;1;3;6;1;1
9677119;      Birkenfeld;4;5;8;9;11;3;6;8;7;10;–;5;7;8;9;–;3;5;4;10;–;1;7;3;9
9677120;      Bischbrunn;9;6;2;4;–;12;3;2;4;–;–;2;2;3;–;–;3;2;2;1;–;2;2;2;1
9677122;      Burgsinn, M;2;6;3;8;1;4;3;7;5;1;–;2;7;3;1;1;3;5;3;2;–;4;6;3;2
9677125;      Erlenbach b.Marktheidenfeld;13;4;5;2;2;15;2;5;2;2;6;2;6;1;2;8;2;3;1;2;7;3;1;1;2
9677126;      Esselbach;3;5;4;1;2;5;6;3;1;2;–;5;3;1;2;–;5;–;1;2;–;5;–;1;2
9677127;      Eußenheim;10;14;22;12;21;13;9;17;10;22;3;10;14;10;22;1;8;12;8;23;3;9;11;6;23
9677128;      Fellen;11;6;6;1;2;13;5;5;1;2;2;5;4;1;2;–;7;2;1;2;–;8;2;2;1
9677129;      Frammersbach, M;6;–;4;1;1;6;–;4;1;1;1;4;2;1;1;1;3;3;3;1;2;2;3;3;1
9677131;      Gemünden a.Main, St;9;10;15;13;7;14;9;15;12;7;2;9;11;11;8;1;8;14;10;9;–;8;13;11;9
9677132;      Gössenheim;8;1;3;1;2;8;1;2;1;2;3;–;2;1;1;1;–;1;2;1;1;2;1;1;1
9677133;      Gräfendorf;7;11;13;11;3;8;8;12;11;3;2;7;8;14;3;–;5;6;13;4;–;6;5;14;4
9677135;      Hafenlohr;5;5;1;–;–;4;4;2;–;–;2;2;2;–;–;1;3;2;1;–;–;3;2;–;–
9677137;      Hasloch;2;2;–;–;2;1;2;–;–;2;–;1;–;–;2;–;1;–;–;2;–;1;–;–;2
9677142;      Himmelstadt;10;5;1;2;2;11;5;1;2;2;3;4;1;2;2;2;4;1;1;2;2;1;2;1;2
9677146;      Karbach, M;2;2;2;3;5;1;2;3;2;5;–;2;4;2;5;–;1;4;3;5;–;1;4;3;5
9677148;      Karlstadt, St;77;28;26;27;39;65;20;24;27;39;28;16;19;24;39;26;17;13;29;34;23;15;9;27;29
9677149;      Karsbach;9;9;10;10;11;8;11;7;8;12;1;8;6;9;12;1;8;5;9;11;1;7;6;9;10
9677151;      Kreuzwertheim, M;4;2;1;3;2;4;2;3;2;2;1;2;3;3;1;–;2;3;3;1;–;3;2;3;1
9677154;      Triefenstein, M;23;10;3;3;7;17;8;3;4;6;6;8;4;4;5;5;5;4;3;4;4;3;8;2;4
9677155;      Lohr a.Main, St;22;12;9;10;6;19;13;9;9;7;7;13;9;8;6;5;13;7;9;8;5;12;8;8;9
9677157;      Marktheidenfeld, St;12;6;8;7;11;10;7;9;6;11;4;3;10;6;12;3;5;8;8;10;1;2;8;6;13
9677159;      Mittelsinn;10;5;6;1;3;11;4;6;2;2;–;4;6;3;3;2;3;7;3;3;1;4;4;4;3
9677164;      Neuendorf;–;–;–;1;1;–;–;–;1;1;–;–;–;1;1;–;–;–;1;1;–;–;–;1;1
9677165;      Neuhütten;5;3;2;1;1;3;2;3;–;2;–;3;1;1;1;–;1;1;1;2;–;–;–;1;2
9677166;      Neustadt a.Main;1;–;–;–;1;2;–;–;–;1;–;–;–;–;1;–;–;–;–;1;–;1;–;–;1
9677169;      Obersinn, M;5;5;4;3;1;7;4;5;2;1;–;3;3;2;1;–;4;3;1;2;–;6;2;–;3
9677170;      Partenstein;2;7;3;1;–;2;8;2;1;–;–;7;3;1;–;–;7;3;2;–;–;7;4;–;1
9677172;      Rechtenbach;2;5;–;–;–;1;5;1;–;–;–;3;1;–;–;–;3;1;–;–;–;4;1;–;–
9677175;      Retzstadt;20;5;16;3;10;27;4;10;6;10;15;2;11;4;12;16;–;10;4;10;17;2;4;3;10
9677177;      Rieneck, St;5;2;2;2;–;4;3;2;1;–;–;3;2;2;–;1;3;1;1;1;–;4;1;2;–
9677178;      Roden;1;1;2;3;10;3;–;2;3;10;1;1;2;4;10;1;1;1;5;9;–;2;1;4;9
9677181;      Rothenfels, St;4;4;2;–;1;3;4;2;–;1;1;5;1;–;1;–;5;1;–;1;–;5;2;–;1
9677182;      Schollbrunn;4;5;3;2;–;6;5;3;2;–;–;4;2;2;–;–;3;2;2;–;–;4;2;2;–
9677186;      Steinfeld;8;15;23;14;9;4;11;24;13;10;1;9;17;13;11;2;9;13;15;11;2;11;12;12;12
9677189;      Thüngen, M;1;–;5;2;1;1;–;5;2;1;–;–;4;2;1;–;1;4;2;1;–;1;5;1;1
9677193;      Urspringen;1;3;5;8;7;1;4;5;7;7;–;3;6;6;7;–;–;3;7;7;–;–;3;6;7
9677200;      Wiesthal;1;–;–;1;–;2;1;–;–;–;–;2;–;–;–;–;2;–;–;–;–;3;1;–;–
9677203;      Zellingen, M;46;6;7;12;8;41;4;6;10;8;17;3;5;9;8;14;4;4;8;7;15;6;2;8;7
9677444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9678115;      Bergrheinfeld;–;6;15;11;7;–;6;17;9;7;1;5;18;10;6;–;4;11;12;5;1;2;7;9;7
9678122;      Dingolshausen;11;1;16;3;4;4;3;12;3;3;2;5;8;3;3;1;4;6;5;3;1;3;5;3;5
9678123;      Dittelbrunn;3;7;18;12;6;2;7;19;11;6;1;7;20;9;6;–;7;17;10;7;–;7;15;11;7
9678124;      Donnersdorf;17;11;16;9;8;14;13;14;7;8;7;13;12;6;9;6;12;10;4;9;7;9;11;5;9
9678128;      Euerbach;5;4;7;8;5;2;3;5;7;5;–;3;4;7;5;–;2;3;5;7;–;1;4;6;6
9678130;      Frankenwinheim;2;1;8;14;8;5;1;7;13;8;2;2;5;12;8;1;3;4;10;8;1;2;3;9;8
9678132;      Geldersheim;2;3;4;10;7;2;3;6;9;7;1;3;6;6;10;–;1;7;5;9;1;1;5;5;8
9678134;      Gerolzhofen, St;9;2;4;5;14;10;1;5;4;13;2;2;5;3;13;4;1;3;4;12;6;3;3;4;9
9678135;      Gochsheim;2;1;6;2;5;1;1;7;1;5;–;1;6;4;3;–;2;4;2;4;–;2;4;2;4
9678136;      Grafenrheinfeld;1;2;1;2;2;2;3;1;2;2;1;2;1;1;2;1;2;1;–;2;1;2;1;–;2
9678138;      Grettstadt;12;3;4;11;16;12;1;5;11;17;1;3;3;11;16;3;2;–;6;13;1;4;1;6;11
9678150;      Kolitzheim;115;20;54;39;32;102;21;48;38;33;55;20;41;37;33;34;20;38;30;33;23;20;32;26;34
9678153;      Lülsfeld;1;2;3;5;8;–;2;2;4;8;–;2;2;3;9;–;2;1;3;10;–;1;–;5;10
9678157;      Michelau i.Steigerwald;13;6;12;4;3;15;4;10;4;3;7;4;7;5;3;9;5;3;6;3;7;6;3;6;3
9678160;      Niederwerrn;3;–;1;7;6;3;–;1;8;5;1;–;2;6;6;1;–;2;5;6;1;–;1;4;6
9678164;      Oberschwarzach, M;38;9;15;8;9;37;10;14;8;9;17;9;13;10;7;17;8;9;11;6;14;7;10;10;6
9678168;      Poppenhausen;6;2;19;19;13;8;2;17;15;13;–;4;11;16;13;–;4;10;12;13;–;4;8;8;16
9678170;      Röthlein;5;5;8;3;8;5;8;5;3;8;3;7;4;2;9;2;7;5;2;8;1;6;7;1;8
9678174;      Schonungen;9;13;25;25;14;7;13;24;24;15;1;11;20;22;15;1;7;20;20;15;2;6;15;18;15
9678175;      Schwanfeld;5;7;6;5;4;4;6;5;6;4;1;6;3;5;4;–;4;4;6;3;–;4;5;4;4
9678176;      Schwebheim;6;2;1;2;3;4;2;1;2;3;–;2;1;2;3;–;1;1;1;3;–;–;1;1;3
9678178;      Sennfeld;6;4;2;2;–;5;5;–;2;–;4;3;2;2;–;1;2;4;–;–;1;1;4;–;–
9678181;      Stadtlauringen, M;9;17;19;16;26;11;13;18;16;25;2;7;19;14;24;–;8;11;13;24;–;8;10;10;24
9678183;      Sulzheim;11;8;9;14;8;11;6;9;15;8;1;5;10;14;8;2;8;9;12;8;5;7;7;9;6
9678186;      Üchtelhausen;13;17;16;18;8;13;14;14;15;9;1;12;13;13;10;1;7;11;10;11;1;6;9;12;9
9678190;      Waigolshausen;10;7;13;26;8;6;5;15;25;8;3;4;13;18;10;3;3;7;19;8;2;5;9;14;9
9678192;      Wasserlosen;14;23;27;14;12;14;18;22;13;13;1;18;18;10;13;1;17;15;9;14;–;14;12;11;14
9678193;      Werneck, M;19;12;52;34;35;18;14;49;29;37;3;13;42;30;36;3;13;31;29;39;5;10;19;29;38
9678196;      Wipfeld;35;1;5;3;1;33;1;5;2;1;22;2;3;2;1;19;1;1;3;1;16;1;2;1;1
9678444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9679114;      Aub, St;9;5;15;18;7;6;5;13;16;7;1;3;12;16;7;1;2;7;14;6;1;1;5;14;6
9679117;      Bergtheim;3;7;17;16;15;1;3;15;18;14;–;3;15;15;14;–;9;12;11;14;2;8;12;9;14
9679118;      Bieberehren;3;8;9;7;6;4;7;8;8;6;1;5;8;8;6;1;3;8;7;7;1;3;6;5;8
9679122;      Bütthard, M;2;8;14;35;14;1;7;16;35;12;–;7;14;34;13;1;2;9;28;14;2;1;10;19;15
9679124;      Eibelstadt, St;40;5;4;–;–;34;4;4;–;–;13;3;5;–;–;10;5;2;–;–;6;4;2;–;–
9679126;      Eisingen;–;–;2;–;4;–;–;2;–;4;–;–;2;–;4;–;–;2;–;4;–;1;1;–;4
9679128;      Erlabrunn;15;3;1;1;–;13;2;2;1;–;10;2;2;1;–;8;3;3;–;–;5;5;3;–;–
9679130;      Estenfeld;2;–;6;18;5;2;–;6;16;7;–;–;5;16;5;1;–;4;13;6;1;–;3;11;7
9679131;      Frickenhausen a.Main, M;15;2;5;5;2;15;1;5;5;2;6;–;5;5;2;3;2;5;3;3;6;1;5;2;3
9679134;      Gaukönigshofen;3;9;34;46;17;5;8;33;48;17;1;6;31;48;16;1;7;28;38;18;1;5;27;34;16
9679135;      Gelchsheim, M;5;6;15;14;7;5;5;15;11;9;–;4;13;13;7;2;2;10;13;7;2;2;6;10;9
9679136;      Gerbrunn;1;1;2;2;1;–;3;1;2;–;1;2;–;3;–;1;2;1;2;–;1;2;–;2;–
9679137;      Geroldshausen;1;2;4;6;7;1;3;3;7;7;–;1;3;8;6;–;1;1;8;4;–;–;2;5;4
9679138;      Giebelstadt, M;2;13;32;45;20;3;12;29;45;21;–;8;28;43;20;1;4;21;31;19;2;3;20;25;19
9679141;      Greußenheim;2;3;3;7;3;2;3;3;6;3;1;5;2;7;3;1;3;5;6;4;1;4;5;5;3
9679142;      Güntersleben;14;1;6;4;3;13;1;4;4;3;6;1;2;5;3;8;2;2;3;2;9;2;2;1;4
9679143;      Hausen b.Würzburg;4;9;11;17;6;3;6;9;17;6;1;5;9;12;8;3;5;10;9;8;2;5;5;8;7
9679144;      Helmstadt, M;1;5;6;4;10;2;4;7;3;10;–;3;9;5;8;–;4;8;4;8;–;3;9;4;8
9679146;      Hettstadt;3;4;1;1;7;3;2;1;1;7;1;3;1;1;7;–;2;1;1;7;–;4;–;1;7
9679147;      Höchberg, M;4;1;1;5;–;2;1;1;5;–;–;1;1;5;–;–;1;1;5;–;–;1;1;5;–
9679149;      Holzkirchen;2;1;5;–;3;1;1;5;–;3;–;1;5;–;2;–;2;3;1;2;–;2;4;1;2
9679153;      Kirchheim;2;3;7;10;9;3;4;4;8;10;1;4;3;7;10;2;2;4;5;8;2;3;2;4;6
9679154;      Kist;–;–;–;1;–;–;–;–;1;–;–;–;–;2;–;–;–;–;1;–;–;–;–;–;–
9679155;      Kleinrinderfeld;2;1;1;6;5;2;–;1;6;4;–;–;1;5;4;–;–;–;3;3;–;–;–;3;3
9679156;      Kürnach;4;3;5;6;3;4;2;5;6;3;–;1;3;7;3;–;1;3;6;4;–;3;2;6;3
9679161;      Margetshöchheim;5;–;–;1;2;4;–;–;1;2;–;–;–;1;2;–;–;–;2;2;–;1;–;2;2
9679164;      Neubrunn, M;4;1;–;–;6;1;1;–;–;6;1;1;–;–;6;1;2;–;–;6;1;1;2;–;6
9679165;      Altertheim;7;14;10;7;10;5;14;8;7;10;–;13;6;7;10;1;10;5;8;9;–;9;3;7;10
9679167;      Eisenheim, M;56;8;6;2;2;49;7;7;1;2;34;10;5;1;2;29;6;5;1;2;27;7;2;2;2
9679169;      Oberpleichfeld;1;5;5;8;1;3;4;6;6;1;–;2;6;4;1;1;1;6;2;1;1;1;3;2;1
9679170;      Ochsenfurt, St;7;15;26;60;20;7;14;24;55;23;2;15;24;49;24;5;12;22;46;26;11;5;19;38;26
9679174;      Prosselsheim;2;4;8;12;7;1;1;4;8;11;–;3;4;6;8;–;2;4;5;10;–;–;3;2;10
9679175;      Randersacker, M;28;15;6;4;3;20;15;6;4;3;13;12;7;3;3;12;9;9;5;2;11;11;6;4;2
9679176;      Reichenberg, M;1;9;18;24;16;3;7;12;24;16;–;7;11;22;16;1;1;12;16;19;1;1;9;16;18
9679177;      Remlingen, M;4;2;9;4;9;7;1;7;4;8;2;2;7;3;8;2;–;9;2;8;2;2;6;5;7
9679179;      Riedenheim;3;7;12;25;6;1;5;10;24;7;–;5;10;23;8;1;4;11;20;9;1;4;8;16;10
9679180;      Rimpar, M;3;3;13;10;9;4;3;12;7;8;3;4;10;6;8;3;4;10;4;8;2;3;8;4;8
9679182;      Röttingen, St;17;3;5;16;13;12;3;5;15;14;5;3;5;15;14;4;4;7;12;15;3;3;7;12;13
9679185;      Rottendorf;2;–;4;7;8;2;–;4;6;8;1;1;3;6;8;3;–;5;5;7;2;–;3;5;8
9679187;      Sommerhausen, M;36;5;11;4;1;32;3;13;4;1;20;4;11;3;1;12;6;10;5;–;12;6;10;4;–
9679188;      Sonderhofen;–;7;12;29;7;–;6;10;28;8;–;6;12;24;9;–;7;8;19;10;–;6;10;17;11
9679192;      Tauberrettersheim;26;–;3;3;6;28;–;3;3;6;14;–;3;4;5;12;2;3;2;6;12;1;2;1;6
9679193;      Theilheim;9;2;7;1;3;8;2;6;1;3;5;–;5;1;3;4;1;4;1;3;2;2;3;3;2
9679194;      Thüngersheim;61;7;6;2;2;48;9;5;2;2;20;9;4;2;2;13;9;3;3;1;12;9;2;4;1
9679196;      Uettingen;3;2;6;2;2;2;2;5;2;2;3;2;7;1;2;3;1;4;1;2;1;1;4;–;2
9679200;      Leinach;15;6;6;5;9;15;6;4;5;9;6;5;4;4;10;5;6;4;4;9;3;4;6;3;9
9679201;      Unterpleichfeld;6;3;15;11;16;4;3;13;12;17;1;3;12;12;18;1;4;6;6;21;2;6;6;6;19
9679202;      Veitshöchheim;8;3;–;4;4;7;3;2;3;4;2;2;1;2;5;4;2;2;4;4;6;–;1;3;4
9679204;      Waldbrunn;2;2;2;–;1;–;2;2;–;1;1;4;1;–;1;–;2;1;–;1;–;1;1;–;1
9679205;      Waldbüttelbrunn;3;3;3;6;8;3;3;4;4;8;1;3;1;3;10;2;2;1;2;11;3;2;1;3;11
9679206;      Winterhausen, M;15;–;1;3;2;9;–;1;2;2;4;–;1;2;2;3;–;1;2;2;2;–;1;2;2
9679209;      Zell a.Main, M;1;–;1;1;–;1;–;1;1;–;–;–;1;1;–;1;–;1;1;–;1;–;1;1;–
9679444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9771111;      Adelzhausen;3;4;14;12;5;3;3;13;13;5;–;3;14;11;6;–;2;16;8;7;–;2;14;8;7
9771112;      Affing;16;12;30;43;13;11;13;31;39;14;5;10;32;29;17;5;9;29;27;18;8;8;23;24;20
9771113;      Aichach, St;32;30;34;34;27;29;23;29;33;28;5;20;26;24;29;5;12;27;20;32;6;13;23;20;32
9771114;      Aindling, M;9;9;20;31;9;5;9;23;29;9;1;7;23;29;9;1;6;19;24;13;–;5;17;24;13
9771122;      Dasing;17;11;27;41;14;12;14;24;40;15;–;10;24;38;14;3;7;24;34;16;2;4;25;32;17
9771129;      Eurasburg;3;4;–;5;9;2;3;1;4;9;–;3;–;4;9;1;–;1;3;9;–;1;1;4;8
9771130;      Friedberg, St;34;17;41;53;20;26;10;40;52;20;6;15;36;49;21;5;14;31;45;21;2;15;34;39;23
9771140;      Hollenbach;7;13;22;14;11;7;8;22;14;11;1;8;21;15;10;1;3;20;14;11;1;4;16;14;10
9771141;      Inchenhofen, M;3;17;22;21;15;7;9;21;21;16;1;12;19;17;17;2;15;15;17;18;2;16;12;20;17
9771142;      Kissing;1;6;9;12;8;2;7;10;10;8;–;6;8;10;8;1;5;5;10;9;2;6;7;9;9
9771144;      Kühbach, M;6;9;15;21;16;8;9;15;20;15;2;9;15;17;15;2;5;14;16;17;2;7;8;16;15
9771145;      Merching;5;4;8;8;16;6;4;8;7;18;1;3;7;8;17;2;2;4;9;17;2;3;4;6;16
9771146;      Mering, M;5;3;10;14;11;5;4;12;13;11;–;3;13;11;12;–;4;11;9;14;–;3;6;8;12
9771149;      Obergriesbach;6;5;3;3;3;7;5;2;3;3;–;3;3;2;4;–;2;3;3;3;–;3;3;2;3
9771155;      Petersdorf;4;7;9;17;3;4;8;8;16;4;–;6;10;12;4;–;3;8;10;5;–;1;7;9;6
9771156;      Pöttmes, M;33;26;48;48;18;36;20;44;43;18;9;20;39;37;19;6;17;37;27;20;6;17;31;25;20
9771158;      Rehling;6;6;19;20;10;5;5;18;20;10;2;6;20;18;9;2;6;19;14;10;2;9;14;14;10
9771160;      Ried;12;7;14;18;16;10;8;15;14;17;1;7;14;16;16;2;5;10;13;18;1;4;14;9;19
9771162;      Schiltberg;6;9;20;14;6;8;6;16;15;5;–;6;12;14;5;1;5;11;13;5;–;3;11;9;7
9771163;      Schmiechen;2;4;3;8;7;3;2;2;9;7;1;3;1;7;9;2;5;1;6;10;1;3;2;6;9
9771165;      Sielenbach;10;10;11;13;8;7;12;9;13;8;–;10;9;12;8;2;8;13;8;8;2;8;7;7;9
9771168;      Steindorf;3;4;8;4;12;2;5;8;3;11;–;3;7;3;11;–;4;8;3;12;–;5;7;3;11
9771169;      Todtenweis;7;5;11;11;5;9;3;8;11;5;–;4;4;10;5;–;2;5;7;6;–;1;4;7;6
9771176;      Baar (Schwaben);–;10;5;10;4;–;8;5;9;5;–;7;5;9;4;–;5;6;7;2;–;3;7;6;2
9772111;      Adelsried;3;7;6;5;2;3;10;5;4;2;–;8;4;6;1;–;2;5;6;1;–;1;6;4;2
9772114;      Allmannshofen;2;5;2;5;4;1;4;2;5;4;–;3;3;4;4;1;2;5;2;5;–;–;2;2;6
9772115;      Altenmünster;16;9;13;11;4;9;8;10;12;4;1;7;11;10;4;3;5;11;7;7;1;6;8;8;7
9772117;      Aystetten;1;–;–;–;1;1;–;–;–;1;–;–;1;1;–;–;–;–;1;–;–;–;–;1;–
9772121;      Biberbach, M;9;7;11;9;8;7;7;11;12;7;1;5;9;8;8;–;6;10;9;8;1;3;12;9;8
9772125;      Bobingen, St;14;6;12;15;14;11;9;11;16;12;2;8;10;13;12;2;7;8;9;12;2;8;5;9;13
9772126;      Bonstetten;1;1;1;2;–;1;–;2;2;–;–;–;2;2;–;2;1;2;2;–;2;1;1;1;1
9772130;      Diedorf, M;8;3;9;11;8;7;3;8;10;9;2;2;7;8;9;1;4;7;7;8;2;2;6;6;8
9772131;      Dinkelscherben, M;14;19;46;57;20;13;17;40;51;23;3;21;37;41;25;5;16;25;37;30;1;16;24;31;32
9772134;      Ehingen;7;2;2;4;3;4;2;2;5;3;1;1;2;3;4;3;–;4;1;4;2;3;2;–;5
9772136;      Ellgau;6;5;10;9;6;3;4;7;10;8;1;2;8;10;6;3;1;9;8;7;4;3;8;6;9
9772137;      Emersacker;6;1;–;–;–;4;1;1;–;–;1;2;–;–;–;3;1;1;–;–;3;1;1;–;–
9772141;      Fischach, M;7;11;16;18;5;13;8;14;16;6;2;7;15;15;6;1;5;13;14;7;–;6;11;14;6
9772145;      Gablingen;7;9;17;6;7;10;7;14;5;8;3;6;14;3;9;1;9;9;4;8;1;8;9;2;8
9772147;      Gersthofen, St;6;6;14;12;12;5;6;10;11;12;2;3;9;11;12;–;4;11;9;12;1;5;10;10;11
9772148;      Gessertshausen;13;12;7;16;8;15;7;9;15;9;2;7;8;13;10;1;6;8;13;11;2;6;5;10;12
9772149;      Graben;2;2;1;13;6;2;2;1;12;6;–;2;1;10;7;–;2;2;8;6;–;1;2;7;6
9772151;      Großaitingen;4;1;10;11;12;4;1;9;11;12;2;1;8;12;11;4;3;3;11;11;3;4;3;9;13
9772156;      Heretsried;2;3;4;5;3;2;3;4;5;3;–;3;5;4;3;–;2;5;5;2;–;3;4;4;2
9772157;      Hiltenfingen;8;3;13;13;2;6;3;15;11;2;–;–;15;12;2;–;1;12;10;4;1;1;12;10;4
9772159;      Horgau;6;4;8;17;4;5;2;8;17;4;–;6;6;16;4;–;4;8;13;5;–;4;9;12;5
