Kindertageseinrichtungen seit 2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9675113;      Biebelried;1;57;56;16;36;4;–;13;1;57;52;13;30;9;–;12;1;57;53;12;34;7;–;11;1;57;52;18;31;3;–;13;1;57;55;16;30;9;–;12;1;57;57;19;33;5;–;12
9675114;      Buchbrunn;1;48;41;13;25;3;–;11;1;60;53;18;28;7;–;12;1;60;55;25;26;4;–;13;1;60;59;22;31;6;–;14;1;60;58;13;37;8;–;13;1;68;63;20;41;2;–;14
9675116;      Castell;1;40;35;10;24;1;–;10;1;40;40;8;26;6;–;10;1;40;39;9;26;4;–;9;1;40;39;12;20;7;–;9;1;40;39;16;17;6;–;9;1;40;36;7;24;5;–;8
9675117;      Dettelbach, St;6;327;315;73;182;60;–;63;6;345;325;81;183;61;–;61;6;343;323;83;190;50;–;61;6;344;327;73;197;57;–;60;6;349;307;85;190;32;–;74;6;349;335;103;187;45;–;78
9675127;      Geiselwind, M;2;110;98;23;64;11;–;20;2;110;103;22;75;6;–;26;2;110;104;20;69;15;–;28;1;126;114;30;69;15;–;24;1;126;113;32;65;16;–;25;2;202;115;29;72;14;–;35
9675131;      Großlangheim, M;1;69;54;11;41;2;–;11;1;74;58;10;44;4;–;12;1;74;56;14;35;7;–;15;1;74;66;23;33;10;–;13;1;74;69;18;40;11;–;14;1;94;79;27;52;–;–;18
9675139;      Iphofen, St;5;229;211;62;128;21;–;59;6;268;234;61;156;17;–;72;6;280;253;55;171;27;–;74;5;292;269;77;164;28;–;74;5;306;281;77;165;39;–;83;5;307;261;72;164;25;–;81
9675141;      Kitzingen, GKSt;15;935;855;169;540;145;1;212;15;963;897;175;564;153;5;236;15;986;914;160;585;168;1;236;16;1034;944;168;604;171;1;239;16;1063;957;182;583;191;1;245;16;1063;951;189;554;207;1;245
9675142;      Kleinlangheim, M;1;82;74;20;46;8;–;14;1;81;67;13;50;4;–;14;1;81;62;10;44;8;–;14;1;81;67;13;47;7;–;15;1;81;57;17;33;7;–;14;1;81;69;23;37;9;–;16
9675144;      Mainbernheim, St;1;84;82;20;55;7;–;15;1;101;98;31;54;13;–;18;1;101;100;28;62;10;–;18;1;101;104;29;62;13;–;17;1;112;114;26;73;15;–;18;1;112;106;30;65;11;–;20
9675146;      Mainstockheim;1;80;73;21;46;6;–;15;1;80;77;20;48;9;–;16;1;103;88;29;50;9;–;16;1;103;98;28;62;8;–;19;1;103;96;23;63;10;–;21;1;103;101;26;68;7;–;23
9675147;      Marktbreit, St;4;208;199;44;119;36;–;39;4;212;196;41;119;36;–;39;4;235;222;56;118;48;–;39;4;235;224;60;113;51;–;46;4;246;220;46;122;52;–;45;4;232;219;39;128;52;–;48
9675148;      Markt Einersheim, M;1;75;65;17;42;6;–;19;1;76;68;20;40;8;–;18;1;76;69;21;41;7;–;19;1;76;72;17;46;9;–;22;1;94;83;21;52;10;–;20;1;94;87;28;49;10;–;20
9675149;      Marktsteft, St;1;114;100;20;58;22;–;28;1;114;106;18;63;25;–;26;1;114;106;17;60;29;–;26;1;114;99;24;52;23;–;26;1;114;105;19;53;33;–;24;1;101;91;19;43;29;–;22
9675150;      Martinsheim;1;67;61;11;20;30;–;13;1;67;58;9;27;22;–;14;1;67;59;11;26;22;–;13;1;82;57;9;24;24;–;12;1;82;58;12;21;25;–;15;1;77;61;14;23;24;–;18
9675155;      Nordheim a.Main;1;54;49;12;36;1;–;11;1;54;52;18;30;4;–;11;1;59;57;13;38;6;–;14;1;62;58;15;36;7;–;12;1;124;67;12;39;16;–;15;2;136;97;27;36;34;–;21
9675156;      Obernbreit, M;1;82;81;18;40;23;–;14;1;82;77;18;40;19;–;14;1;82;74;13;40;21;–;15;1;82;74;20;36;18;–;18;1;82;79;22;40;17;–;15;1;84;82;19;39;24;–;15
9675158;      Prichsenstadt, St;3;181;167;31;67;69;–;29;3;175;168;32;77;59;–;30;3;175;172;34;74;64;–;34;3;205;195;48;73;74;–;37;3;205;191;52;78;61;–;41;3;217;202;40;90;72;–;44
9675161;      Rödelsee;1;107;91;23;59;9;–;20;1;107;94;24;64;6;–;20;1;119;104;33;57;14;–;24;1;119;97;30;55;12;–;28;1;119;103;33;60;10;–;24;1;119;112;32;73;7;–;23
9675162;      Rüdenhausen, M;1;39;37;12;23;2;–;8;1;39;39;14;21;4;–;8;1;39;37;8;25;4;–;9;1;39;34;8;24;2;–;9;1;39;38;11;24;3;–;10;1;39;35;15;17;3;–;9
9675165;      Schwarzach a.Main, M;3;185;174;53;105;16;–;42;3;205;186;50;115;21;–;44;3;205;199;60;118;21;–;47;3;205;196;58;116;22;–;47;3;205;200;59;116;25;–;49;3;205;184;46;124;14;–;47
9675166;      Segnitz;1;25;30;1;22;7;–;7;1;25;25;4;18;3;–;6;1;25;29;4;16;9;–;6;1;25;28;3;21;4;–;4;1;25;23;–;19;4;–;5;1;25;25;4;18;3;–;6
9675167;      Seinsheim, M;1;62;47;8;25;14;–;11;1;62;43;12;21;10;–;10;1;64;42;13;22;7;–;10;1;64;39;14;19;6;–;9;1;64;51;15;32;4;–;11;1;59;48;17;27;4;–;9
9675169;      Sommerach;1;103;95;22;41;32;–;13;1;103;92;22;42;28;–;12;1;103;102;23;53;26;–;15;1;165;124;29;52;43;–;19;1;165;134;32;58;44;–;19;1;165;130;34;56;40;–;19
9675170;      Sulzfeld a.Main;1;76;61;16;38;7;–;16;1;76;64;19;40;5;–;16;1;76;65;16;42;7;–;18;1;76;69;22;39;8;–;16;1;76;73;27;41;5;–;16;1;76;69;21;40;8;–;17
9675174;      Volkach, St;9;491;460;86;222;152;–;89;9;496;473;90;215;167;1;95;9;499;476;85;206;184;1;95;9;496;481;85;211;183;2;87;9;513;466;86;213;166;1;91;9;513;466;90;213;162;1;94
9675177;      Wiesenbronn;1;64;65;15;39;11;–;15;1;64;64;15;44;5;–;15;1;64;62;12;45;5;–;14;1;64;60;14;41;5;–;14;1;64;61;17;31;13;–;15;1;64;52;15;32;5;–;12
9675178;      Wiesentheid, M;2;169;157;31;110;16;–;30;3;210;202;56;128;18;–;46;3;230;222;48;149;25;–;47;3;255;231;56;148;27;–;55;4;299;244;63;138;43;–;54;4;279;243;66;141;36;–;46
9675179;      Willanzheim, M;2;82;75;15;37;23;–;21;2;82;80;24;50;6;–;22;2;84;83;23;50;10;–;22;2;106;98;27;62;9;–;29;2;125;107;35;58;14;–;32;2;112;87;18;62;7;–;32
9676111;      Altenbuch;1;50;48;2;38;8;–;7;1;50;52;7;36;9;–;7;1;50;44;3;36;5;–;7;1;62;55;10;35;10;–;13;1;62;57;9;40;8;–;13;1;62;59;13;37;9;–;14
9676112;      Amorbach, St;1;166;151;31;104;16;–;25;1;166;156;36;99;21;–;23;1;166;156;28;111;17;–;23;1;181;169;38;110;21;–;27;2;186;178;40;120;18;–;32;2;218;196;46;119;31;–;33
9676116;      Bürgstadt, M;2;182;172;40;113;19;–;34;1;164;159;35;103;21;–;32;1;164;165;45;102;18;–;32;1;201;174;41;115;18;–;34;1;201;172;31;125;16;–;35;1;201;185;36;125;24;–;37
9676117;      Collenberg;1;110;98;5;47;43;3;14;1;110;101;11;45;42;3;13;1;120;108;8;47;52;1;15;1;144;116;19;44;51;2;19;1;144;131;22;50;57;2;19;1;144;133;19;59;55;–;21
9676118;      Dorfprozelten;1;87;63;13;46;4;–;13;1;74;67;16;44;7;–;12;1;74;69;20;47;2;–;11;1;74;66;19;41;6;–;12;1;74;70;17;45;8;–;11;1;74;71;22;40;9;–;13
9676119;      Eichenbühl;2;100;79;16;57;6;–;17;2;100;84;18;54;12;–;18;2;100;82;13;61;8;–;17;2;100;84;13;61;10;–;19;2;99;84;25;52;7;–;19;2;99;88;26;51;11;–;20
9676121;      Elsenfeld, M;5;409;344;73;235;36;–;81;6;429;357;90;226;41;–;79;7;456;387;83;268;36;–;92;7;456;393;90;252;51;–;98;7;456;394;81;263;50;–;97;7;470;410;78;278;54;–;105
9676122;      Erlenbach a.Main, St;5;383;372;63;239;70;–;70;4;385;385;59;256;70;–;68;4;385;384;60;249;75;–;71;5;447;397;69;251;77;–;80;5;453;407;71;252;84;–;79;5;456;434;72;282;80;–;81
9676123;      Eschau, M;3;186;183;26;98;59;–;31;3;199;197;34;104;59;–;34;3;224;216;30;127;58;1;42;3;224;213;33;122;58;–;41;3;225;226;45;127;54;–;42;3;224;238;32;122;82;2;55
9676124;      Faulbach;1;99;89;21;57;11;–;21;1;99;98;21;66;11;–;20;1;99;90;23;60;7;–;20;1;99;91;31;53;7;–;19;1;99;90;24;54;12;–;20;1;99;93;22;62;9;–;19
9676125;      Großheubach, M;2;288;244;48;122;69;5;49;2;288;240;50;134;54;2;47;2;288;212;39;124;45;4;48;2;288;227;43;131;50;3;47;2;288;226;51;107;68;–;48;2;288;233;49;119;64;1;43
9676126;      Großwallstadt;2;298;250;45;106;99;–;48;2;298;248;45;101;101;1;56;2;298;251;49;104;98;–;54;2;298;268;54;106;108;–;55;2;323;295;49;123;123;–;65;2;323;296;46;122;128;–;68
9676128;      Hausen;1;87;78;11;60;7;–;14;1;99;79;19;56;4;–;20;1;99;93;21;60;12;–;19;1;99;88;22;51;15;–;20;1;99;87;22;59;6;–;18;1;99;88;24;52;12;–;21
9676131;      Kirchzell, M;1;87;83;13;58;12;–;13;1;87;80;15;57;8;–;11;1;99;89;19;57;13;–;14;1;99;87;14;60;13;–;15;1;99;83;18;53;12;–;16;1;99;85;17;57;11;–;14
9676132;      Kleinheubach, M;2;243;210;39;122;49;–;35;2;243;198;34;122;42;–;36;2;243;185;28;104;53;–;34;2;243;180;38;101;41;–;34;2;243;174;43;85;46;–;40;2;243;208;46;105;57;–;38
9676133;      Kleinwallstadt, M;3;257;222;51;148;23;–;51;3;269;228;62;143;23;–;49;3;260;246;62;163;21;–;55;3;260;252;52;166;34;–;56;3;260;261;69;162;30;–;62;4;297;275;60;178;37;–;69
9676134;      Klingenberg a.Main, St;4;323;259;63;168;27;1;57;4;307;266;59;179;28;–;53;4;307;278;78;161;39;–;59;4;319;290;81;187;22;–;63;4;339;304;73;203;28;–;63;4;339;313;67;204;42;–;70
9676135;      Laudenbach;1;84;101;23;50;27;1;17;1;112;95;16;51;28;–;19;1;112;88;15;43;30;–;17;1;112;87;20;40;27;–;14;1;108;90;16;48;26;–;17;1;108;79;17;41;21;–;11
9676136;      Leidersbach;4;192;181;30;128;23;–;35;4;192;188;41;128;19;–;42;4;192;174;38;114;22;–;43;4;202;204;50;125;29;–;47;4;202;199;41;133;25;–;50;4;202;206;50;126;30;–;53
9676139;      Miltenberg, St;3;306;294;37;231;26;–;61;3;306;285;47;205;33;–;65;3;307;281;41;200;40;–;64;3;307;297;44;200;53;–;61;4;397;342;63;238;41;–;76;4;397;340;64;237;39;–;86
9676140;      Mömlingen;2;251;241;47;137;55;2;37;2;268;265;35;172;58;–;37;2;271;263;41;163;57;2;37;2;281;265;43;153;67;2;42;2;283;262;48;140;73;1;39;2;283;269;48;138;82;1;50
9676141;      Mönchberg, M;1;87;82;20;47;15;–;14;1;87;86;17;58;11;–;14;1;99;94;27;56;11;–;17;1;99;97;27;60;10;–;17;2;119;107;24;74;9;–;20;2;119;118;28;75;15;–;22
9676143;      Neunkirchen;1;62;62;14;43;5;–;11;1;62;62;17;38;7;–;12;1;62;73;20;44;9;–;9;1;87;75;21;43;11;–;11;1;87;72;16;48;8;–;13;1;87;71;18;47;6;–;12
9676144;      Niedernberg;3;243;218;66;134;18;–;65;3;243;226;66;132;28;–;66;3;243;229;65;140;24;–;72;3;243;238;66;142;30;–;73;3;248;246;76;134;36;–;67;4;268;251;70;155;26;–;75
9676145;      Obernburg a.Main, St;3;328;321;76;215;30;–;59;3;357;348;87;227;34;–;72;3;357;362;76;242;44;–;70;5;370;376;91;240;45;–;77;3;400;410;100;264;46;–;84;3;403;403;99;245;59;–;76
9676151;      Röllbach;1;74;72;13;51;8;–;14;1;87;82;18;54;10;–;14;1;87;73;12;49;12;–;16;1;87;77;18;49;10;–;13;1;87;84;16;60;8;–;13;1;87;81;20;53;8;–;13
9676153;      Rüdenau;1;47;21;1;14;6;–;5;1;47;29;5;19;5;–;6;1;47;27;–;22;5;–;6;1;47;24;1;17;6;–;6;1;47;24;–;18;6;–;7;1;28;21;1;12;8;–;7
9676156;      Schneeberg, M;1;90;85;23;56;6;–;19;1;87;80;14;58;8;–;15;1;99;82;16;53;13;–;16;1;99;88;17;64;7;–;16;1;99;79;14;53;12;–;18;1;99;83;26;47;10;–;17
9676158;      Stadtprozelten, St;1;65;57;9;41;7;–;10;1;65;63;14;39;10;–;11;1;65;58;8;45;5;–;9;1;65;55;14;33;8;–;10;1;65;51;9;40;2;–;9;1;65;55;8;38;9;–;9
9676160;      Sulzbach a.Main, M;3;396;434;88;202;144;–;92;3;441;459;89;237;133;–;97;3;489;470;85;244;141;–;97;3;489;469;90;235;144;–;101;4;468;482;96;214;172;–;109;4;468;453;87;221;145;–;96
9676165;      Weilbach, M;2;87;88;13;58;17;–;16;2;87;74;15;48;11;–;15;2;87;73;21;45;7;–;15;2;87;70;15;44;11;–;15;2;88;80;18;54;8;–;15;2;88;81;19;53;9;–;16
9676169;      Wörth a.Main, St;3;310;222;42;100;70;10;40;3;310;248;39;117;76;16;41;3;306;247;35;130;64;18;41;4;343;277;43;134;78;22;49;4;343;269;33;136;87;13;53;4;343;250;35;127;75;13;50
9676444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9677114;      Arnstein, St;7;460;327;65;207;55;–;71;7;442;353;76;198;77;2;73;7;458;359;88;209;60;2;81;7;452;389;95;226;66;2;83;8;505;414;95;258;60;1;87;8;521;409;110;248;50;1;95
9677116;      Aura i.Sinngrund;1;50;29;8;20;1;–;6;1;50;35;8;26;1;–;7;1;50;38;11;23;4;–;8;1;62;45;9;27;9;–;9;1;62;43;13;22;8;–;10;1;63;43;14;28;1;–;12
9677119;      Birkenfeld;1;170;109;36;67;6;–;22;1;170;123;37;74;12;–;22;1;170;120;27;78;15;–;23;1;170;123;30;75;18;–;23;1;170;116;35;70;11;–;24;1;170;99;20;66;13;–;23
9677120;      Bischbrunn;2;111;66;28;34;4;–;19;2;111;84;23;47;14;–;18;2;111;79;19;50;10;–;18;2;111;86;25;55;6;–;19;2;111;88;21;54;13;–;20;2;111;87;29;52;6;–;22
9677122;      Burgsinn, M;1;92;75;21;45;9;–;14;1;100;88;23;59;6;–;16;1;116;91;20;58;13;–;18;1;116;99;26;58;15;–;18;1;116;95;23;61;11;–;21;1;116;90;23;56;11;–;21
9677125;      Erlenbach b.Marktheidenfeld;2;130;112;39;64;9;–;30;2;130;123;29;78;16;–;30;2;163;132;36;80;16;–;32;2;176;141;43;86;12;–;36;2;161;147;41;82;24;–;36;2;165;144;47;77;20;–;34
9677126;      Esselbach;1;139;93;30;55;8;–;21;1;139;99;26;60;13;–;22;1;139;103;32;56;15;–;22;1;139;98;28;62;8;–;24;1;139;106;24;65;17;–;24;1;139;99;26;63;10;–;23
9677127;      Eußenheim;3;161;117;29;76;12;–;29;3;163;125;29;80;16;–;29;3;163;116;27;73;16;–;27;3;160;120;33;76;11;–;27;3;160;130;36;76;18;–;29;3;161;136;39;83;14;–;35
9677128;      Fellen;1;45;38;4;33;1;–;6;1;50;47;10;33;4;–;6;1;50;45;6;34;5;–;7;1;50;48;8;31;9;–;8;1;50;38;3;31;4;–;6;1;50;34;9;22;3;–;6
9677129;      Frammersbach, M;3;186;180;48;115;17;–;39;3;215;187;48;122;17;–;42;3;215;197;54;115;28;–;44;3;215;199;48;127;24;–;47;3;216;203;50;123;30;–;47;3;215;205;56;127;22;–;45
9677131;      Gemünden a.Main, St;8;592;484;73;202;175;34;93;9;646;528;83;223;183;39;100;9;637;525;61;238;185;41;100;9;642;537;69;241;187;40;99;9;683;550;80;231;209;30;100;10;686;554;75;233;229;17;115
9677132;      Gössenheim;1;103;76;10;31;35;–;12;1;103;78;17;29;32;–;15;1;103;76;16;31;29;–;15;1;103;80;19;30;31;–;16;1;91;75;16;31;27;1;15;1;91;82;13;36;33;–;16
9677133;      Gräfendorf;1;43;34;13;19;2;–;6;1;43;38;13;24;1;–;7;1;43;41;10;28;3;–;7;1;43;39;7;31;1;–;8;1;43;42;7;30;5;–;8;1;43;39;10;23;6;–;8
9677135;      Hafenlohr;1;110;68;27;36;5;–;13;1;110;72;22;46;4;–;14;1;110;75;24;40;11;–;16;1;110;78;27;47;4;–;16;1;110;75;22;45;8;–;15;1;110;75;26;44;5;–;16
9677137;      Hasloch;1;80;62;21;33;8;–;15;1;80;58;15;41;2;–;14;1;80;65;16;42;7;–;14;1;80;65;13;35;17;–;15;1;80;65;11;44;10;–;13;1;80;65;16;36;13;–;14
9677142;      Himmelstadt;1;75;59;19;36;4;–;11;1;75;59;16;38;5;–;11;1;75;68;19;47;2;–;13;1;86;78;21;51;6;–;14;1;75;77;22;48;7;–;17;1;75;75;20;47;8;–;18
9677146;      Karbach, M;1;85;69;27;41;1;–;13;1;85;75;19;51;5;–;14;1;85;73;20;45;8;–;19;1;85;84;30;41;13;–;19;1;120;86;29;47;10;–;19;1;120;89;27;53;9;–;22
9677148;      Karlstadt, St;8;813;702;159;393;150;–;142;8;784;721;165;404;152;–;139;8;744;674;171;407;96;–;139;9;785;723;198;415;110;–;148;9;797;732;198;407;127;–;151;10;794;709;176;444;89;–;151
9677149;      Karsbach;1;70;61;9;31;21;–;13;1;70;53;7;28;17;1;14;1;73;50;14;24;12;–;13;1;73;52;13;27;12;–;13;1;73;62;12;32;18;–;12;1;73;69;20;35;14;–;14
9677151;      Kreuzwertheim, M;3;190;153;48;92;13;–;35;3;240;164;51;105;8;–;37;3;244;188;47;122;19;–;41;3;244;188;52;120;16;–;46;3;230;188;48;122;18;–;45;3;229;187;55;110;22;–;45
9677154;      Triefenstein, M;4;246;180;45;116;19;–;41;4;247;183;54;113;16;–;41;4;247;187;49;119;19;–;42;4;271;201;63;116;22;–;46;4;271;218;59;134;25;–;52;4;271;224;63;132;29;–;49
9677155;      Lohr a.Main, St;8;706;611;147;340;124;–;134;8;716;631;149;352;130;–;132;8;713;609;129;344;136;–;135;8;713;637;140;364;133;–;127;8;781;671;155;359;157;–;134;8;793;698;153;386;159;–;137
9677157;      Marktheidenfeld, St;9;570;440;124;270;46;–;108;9;610;453;128;292;33;–;116;10;650;484;109;313;62;–;123;10;559;496;123;324;49;–;127;10;559;499;124;313;62;–;131;10;559;507;124;312;71;–;139
9677159;      Mittelsinn;1;30;26;7;18;1;–;6;1;50;30;5;24;1;–;6;1;50;26;5;19;2;–;6;1;50;37;12;19;6;–;7;1;50;37;6;26;5;–;6;1;60;40;5;33;2;–;8
9677164;      Neuendorf;1;50;40;8;18;14;–;9;1;60;45;7;18;20;–;9;1;63;50;10;16;24;–;10;1;63;56;11;17;27;1;12;1;63;58;9;18;31;–;12;1;63;50;9;18;23;–;13
9677165;      Neuhütten;1;50;40;10;26;4;–;7;1;64;49;12;34;3;–;8;1;64;52;12;35;5;–;9;1;64;52;8;37;7;–;9;1;64;46;10;31;5;–;8;1;74;48;12;27;9;–;9
9677166;      Neustadt a.Main;1;30;22;3;16;3;–;4;1;49;22;7;10;5;–;5;1;49;22;5;15;2;–;6;1;49;31;10;17;4;–;6;1;49;35;11;19;5;–;6;1;49;32;7;18;7;–;6
9677169;      Obersinn, M;1;43;37;6;17;14;–;8;1;53;46;12;13;21;–;10;1;53;48;9;22;17;–;12;1;53;39;9;23;7;–;8;1;53;39;9;28;2;–;9;2;73;57;12;21;24;–;11
9677170;      Partenstein;1;100;92;19;63;10;–;18;1;100;102;35;58;9;–;21;1;169;117;29;78;10;–;23;1;169;121;26;78;17;–;22;1;169;108;16;81;11;–;20;1;169;100;19;60;21;–;21
9677172;      Rechtenbach;1;42;31;7;21;3;–;12;1;42;30;11;16;3;–;10;1;42;24;6;15;3;–;9;1;42;32;10;16;6;–;9;1;50;37;11;21;5;–;10;1;50;30;6;22;2;–;8
9677175;      Retzstadt;1;105;71;26;41;4;–;14;1;120;78;26;46;6;–;15;1;120;82;22;55;5;–;15;1;120;91;30;55;6;–;15;1;120;100;32;58;10;–;18;1;102;99;26;61;12;–;18
9677177;      Rieneck, St;1;75;51;15;34;2;–;11;1;75;58;13;40;5;–;11;1;75;59;8;42;9;–;11;1;75;59;10;40;9;–;12;1;75;60;18;33;9;–;12;1;75;62;17;39;6;–;13
9677178;      Roden;2;60;47;11;32;4;–;13;2;55;43;12;26;5;–;12;2;55;45;7;31;7;–;13;2;55;46;12;25;9;–;15;2;55;43;11;29;3;–;11;2;55;42;11;20;11;–;13
9677181;      Rothenfels, St;1;38;29;5;19;5;–;7;1;38;27;6;17;4;–;6;1;38;26;9;17;–;–;6;1;38;29;12;13;4;–;6;1;52;37;13;23;1;–;8;1;40;41;10;26;5;–;8
9677182;      Schollbrunn;1;32;29;3;25;1;–;6;1;32;29;4;22;3;–;6;1;33;22;5;16;1;–;5;1;28;27;8;16;3;–;5;1;28;23;5;18;–;–;6;1;33;25;4;17;4;–;5
9677186;      Steinfeld;2;108;82;17;46;18;1;19;2;105;89;25;45;19;–;22;2;105;83;14;57;12;–;20;2;105;84;28;44;12;–;20;2;105;83;20;55;8;–;23;2;105;82;16;54;12;–;23
9677189;      Thüngen, M;1;65;58;12;44;2;–;19;1;80;66;16;42;8;–;17;1;80;67;17;45;5;–;15;1;80;73;18;43;12;–;16;1;87;73;24;43;6;–;19;1;95;75;27;39;9;–;20
9677193;      Urspringen;1;81;57;20;32;5;–;10;1;81;67;23;40;4;–;13;1;81;65;20;37;8;–;11;1;81;68;19;47;2;–;11;1;81;63;13;45;5;–;12;1;81;64;16;44;4;–;15
9677200;      Wiesthal;1;50;36;3;29;4;–;9;1;50;41;3;32;6;–;8;1;50;37;7;24;6;–;10;1;50;34;6;22;6;–;10;1;50;37;7;26;4;–;10;1;50;43;10;31;2;–;12
9677203;      Zellingen, M;4;340;270;55;151;64;–;63;4;330;263;63;135;65;–;63;4;367;276;73;166;37;–;65;4;405;291;79;172;40;–;68;4;405;306;84;185;37;–;63;4;405;303;77;192;34;–;70
9677444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9678115;      Bergrheinfeld;2;296;242;50;139;53;–;58;2;296;267;63;146;58;–;59;2;309;281;44;155;82;–;59;2;306;290;58;143;89;–;58;2;356;319;56;156;107;–;56;2;356;308;57;143;108;–;61
9678122;      Dingolshausen;1;62;34;17;16;1;–;5;1;62;46;13;31;2;–;7;1;62;46;10;30;6;–;6;1;62;52;15;35;2;–;7;1;60;56;14;32;10;–;7;1;60;51;13;32;6;–;9
9678123;      Dittelbrunn;3;488;472;82;215;169;6;72;3;484;481;78;219;183;1;71;4;506;491;77;208;202;4;72;4;523;505;89;191;222;3;77;4;557;534;109;211;213;1;82;4;562;539;103;207;229;–;93
9678124;      Donnersdorf;2;125;95;18;64;13;–;13;2;125;95;22;63;10;–;16;2;125;105;39;55;11;–;19;2;132;109;37;61;11;–;20;2;149;120;38;74;8;–;25;2;149;132;37;89;6;–;27
9678128;      Euerbach;3;160;155;42;99;14;–;38;3;160;156;38;95;23;–;37;3;160;149;37;92;20;–;36;3;191;158;43;100;15;–;38;3;191;168;50;95;23;–;41;3;191;176;56;106;14;–;43
9678130;      Frankenwinheim;1;50;46;10;30;6;–;10;1;50;47;12;31;4;–;9;1;50;46;7;34;5;–;9;1;50;48;13;28;7;–;13;1;60;47;14;29;4;–;12;1;60;56;13;34;9;–;13
9678132;      Geldersheim;1;133;121;30;80;11;–;17;1;133;123;31;82;10;–;18;2;182;140;40;86;14;–;25;2;207;154;41;101;12;–;25;2;207;157;48;95;14;–;25;2;182;161;34;107;20;–;25
9678134;      Gerolzhofen, St;2;256;271;52;163;56;–;47;2;256;282;59;151;72;–;49;2;256;278;59;156;63;–;50;2;256;271;61;148;62;–;51;2;256;258;58;158;42;–;48;2;256;267;60;151;56;–;54
9678135;      Gochsheim;4;325;315;67;156;92;–;62;4;301;275;71;170;34;–;58;5;371;357;80;176;101;–;72;5;386;361;78;163;120;–;71;5;387;373;76;180;115;2;68;5;422;402;83;174;144;1;67
9678136;      Grafenrheinfeld;2;187;153;39;71;43;–;30;2;187;163;36;83;44;–;30;2;227;187;33;104;50;–;33;2;227;192;36;106;50;–;34;2;227;201;39;99;63;–;35;2;227;195;31;98;66;–;41
9678138;      Grettstadt;3;236;203;30;111;62;–;35;3;256;207;42;108;57;–;39;3;249;215;49;109;57;–;39;3;265;236;61;114;61;–;45;3;273;259;64;129;65;1;48;3;299;253;54;135;64;–;55
9678150;      Kolitzheim;6;361;303;79;168;56;–;58;6;361;303;77;173;53;–;61;6;363;321;81;179;61;–;68;6;364;325;79;192;54;–;74;6;379;348;93;199;56;–;75;6;419;359;95;200;64;–;70
9678153;      Lülsfeld;1;42;35;11;24;–;–;8;1;42;40;12;23;5;–;9;1;42;39;10;22;7;–;8;1;42;38;9;24;5;–;7;1;42;37;14;19;4;–;7;1;42;34;10;23;1;–;7
9678157;      Michelau i.Steigerwald;1;52;36;8;26;2;–;6;1;52;39;13;21;5;–;6;1;52;37;10;25;2;–;6;1;52;37;9;24;4;–;7;1;52;40;8;29;3;–;8;1;52;39;11;23;5;–;11
9678160;      Niederwerrn;4;348;333;68;192;73;–;60;4;348;335;67;203;65;–;66;5;379;346;74;209;63;–;73;5;379;347;64;227;56;–;70;5;379;346;64;213;69;–;77;5;379;338;68;209;61;–;77
9678164;      Oberschwarzach, M;1;80;65;22;34;9;–;15;1;80;72;22;36;14;–;15;1;80;66;14;42;10;–;15;1;80;68;18;40;10;–;17;1;80;62;16;40;6;–;14;1;80;66;20;37;9;–;14
9678168;      Poppenhausen;5;239;204;43;142;19;–;37;5;239;208;42;134;32;–;42;5;239;198;48;129;21;–;41;5;239;202;53;115;34;–;45;5;232;206;55;127;24;–;51;6;240;225;62;138;25;–;54
9678170;      Röthlein;3;273;223;48;117;58;–;51;3;273;230;49;113;68;–;47;3;289;234;49;121;63;1;49;3;289;242;48;128;66;–;52;3;283;246;44;137;65;–;44;3;299;232;40;124;68;–;49
9678174;      Schonungen;9;414;358;84;217;57;–;76;9;411;368;79;227;62;–;82;9;411;356;76;226;54;–;82;9;411;350;75;220;55;–;86;9;411;358;75;221;62;–;85;9;411;347;78;222;47;–;90
9678175;      Schwanfeld;1;119;80;24;44;12;–;18;1;119;86;21;56;9;–;20;1;119;89;20;59;10;–;17;1;124;83;23;53;7;–;19;1;124;81;24;45;12;–;21;1;124;86;25;49;12;–;21
9678176;      Schwebheim;4;324;289;41;108;135;5;60;4;326;318;49;115;151;3;54;4;326;320;44;114;158;4;50;4;345;320;45;116;157;2;56;4;365;331;34;132;158;7;52;4;365;344;38;119;181;6;51
9678178;      Sennfeld;2;225;209;40;120;49;–;40;2;225;208;44;118;46;–;45;2;213;189;48;121;20;–;44;2;213;207;60;112;35;–;45;2;237;199;55;118;26;–;51;2;213;198;53;126;19;–;47
9678181;      Stadtlauringen, M;3;176;149;29;99;21;–;31;3;196;161;37;103;21;–;34;3;208;169;44;100;25;–;35;3;208;180;51;109;20;–;39;3;208;196;51;120;25;–;40;3;208;197;56;127;14;–;45
9678183;      Sulzheim;2;108;91;18;66;7;–;18;2;108;97;21;67;9;–;18;2;108;101;24;64;13;–;19;2;108;98;24;58;16;–;19;2;108;99;17;71;11;–;17;2;108;93;16;66;11;–;17
