Straßenverkehrsunfälle seit 2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9674153;      Riedbach;1;1;–;1;1;–;1;–;2;1;1;–;1;–;1;1;3;2;–;2;4;–;4;1;7;5;1;4;8;–;8;2;9;6;2;4;7;–;7;3;4;3;1;2;3;–;3;1
9674159;      Oberaurach;9;6;4;2;6;–;6;3;8;6;2;4;6;–;6;2;–;–;–;–;–;–;–;–;4;3;2;1;3;–;3;1;15;13;6;7;14;–;14;2;9;7;7;–;8;1;7;2
9674160;      Kirchlauter;6;5;2;3;6;–;6;1;4;2;–;2;3;–;3;2;3;2;–;2;3;–;3;1;3;2;–;2;2;–;2;1;4;2;–;2;3;–;3;2;3;3;1;2;3;1;2;–
9674163;      Knetzgau;41;25;15;10;28;–;28;16;42;30;9;21;37;–;37;12;36;30;8;22;41;–;41;6;32;25;8;17;37;–;37;7;33;29;12;17;33;2;31;4;23;19;12;7;21;–;21;4
9674164;      Königsberg i.Bay., St;10;8;2;6;11;1;10;2;11;9;3;6;12;–;12;2;19;19;4;15;24;–;24;–;19;17;4;13;20;–;20;2;18;14;3;11;18;3;15;4;13;9;2;7;10;–;10;4
9674171;      Maroldsweisach, M;10;8;1;7;9;–;9;2;14;13;6;7;14;–;14;1;12;11;–;11;12;–;12;1;16;13;2;11;24;–;24;3;16;15;6;9;23;–;23;1;14;12;5;7;15;–;15;2
9674180;      Theres;14;9;1;8;10;–;10;5;24;20;6;14;31;–;31;4;9;9;3;6;13;–;13;–;20;14;4;10;17;–;17;6;18;12;1;11;14;1;13;6;19;17;2;15;24;–;24;2
9674184;      Pfarrweisach;6;6;4;2;6;–;6;–;–;–;–;–;–;–;–;–;5;5;2;3;5;–;5;–;2;1;–;1;3;–;3;1;9;9;3;6;11;–;11;–;8;7;3;4;8;–;8;1
9674187;      Rauhenebrach;7;6;3;3;7;–;7;1;9;7;2;5;7;–;7;2;9;9;6;3;9;–;9;–;7;7;3;4;8;–;8;–;3;2;–;2;3;–;3;1;6;5;1;4;5;–;5;1
9674190;      Rentweinsdorf, M;1;1;–;1;1;–;1;–;3;3;2;1;4;–;4;–;7;5;1;4;5;–;5;2;7;7;2;5;9;–;9;–;2;1;–;1;1;–;1;1;6;3;1;2;4;1;3;3
9674195;      Sand a.Main;9;6;3;3;7;–;7;3;12;11;4;7;12;–;12;1;4;4;3;1;4;–;4;–;14;12;5;7;15;–;15;2;10;9;6;3;12;–;12;1;10;9;4;5;10;–;10;1
9674201;      Stettfeld;7;3;1;2;3;–;3;4;6;5;–;5;9;–;9;1;1;1;–;1;1;–;1;–;5;3;–;3;4;1;3;2;4;3;–;3;4;–;4;1;5;3;–;3;4;–;4;2
9674210;      Untermerzbach;4;4;1;3;4;–;4;–;6;5;2;3;8;–;8;1;6;5;2;3;7;–;7;1;8;8;–;8;11;–;11;–;11;9;3;6;9;2;7;2;7;6;4;2;7;–;7;1
9674219;      Wonfurt;7;6;2;4;6;–;6;1;10;8;1;7;12;–;12;2;9;5;–;5;5;–;5;4;8;7;1;6;12;–;12;1;9;8;3;5;11;–;11;1;7;6;1;5;6;–;6;1
9674221;      Zeil a.Main, St;28;20;10;10;23;–;23;8;19;16;5;11;22;1;21;3;27;23;9;14;29;–;29;4;27;24;11;13;36;1;35;3;32;21;8;13;28;–;28;11;25;21;13;8;24;–;24;4
9674223;      Ermershausen;2;1;1;–;1;–;1;1;3;2;1;1;2;–;2;1;4;4;2;2;4;–;4;–;–;–;–;–;–;–;–;–;3;3;1;2;4;–;4;–;–;–;–;–;–;–;–;–
9675111;      Abtswind, M;7;2;–;2;2;–;2;5;9;9;1;8;13;–;13;–;3;2;1;1;2;–;2;1;9;7;2;5;8;1;7;2;6;5;–;5;8;–;8;1;8;8;–;8;12;–;12;–
9675112;      Albertshofen;7;7;6;1;7;–;7;–;2;–;–;–;–;–;–;2;4;4;2;2;5;–;5;–;2;1;1;–;2;–;2;1;4;4;4;–;4;–;4;–;3;3;3;–;3;–;3;–
9675113;      Biebelried;18;13;–;13;26;2;24;5;21;15;1;14;21;–;21;6;16;12;1;11;24;–;24;4;20;9;2;7;10;–;10;11;21;13;2;11;18;–;18;8;23;20;2;18;31;–;31;3
9675114;      Buchbrunn;1;1;–;1;1;–;1;–;1;1;–;1;1;–;1;–;4;4;2;2;6;–;6;–;4;4;1;3;6;–;6;–;3;3;1;2;3;–;3;–;3;3;1;2;5;–;5;–
9675116;      Castell;1;1;–;1;1;1;–;–;4;4;1;3;4;–;4;–;1;–;–;–;–;–;–;1;9;5;–;5;8;–;8;4;6;5;–;5;7;–;7;1;1;1;1;–;1;–;1;–
9675117;      Dettelbach, St;30;26;4;22;45;1;44;4;28;21;10;11;41;–;41;7;29;25;10;15;34;–;34;4;29;20;6;14;24;–;24;9;25;19;6;13;27;–;27;6;24;19;6;13;22;–;22;5
9675127;      Geiselwind, M;42;27;4;23;34;2;32;15;29;18;1;17;21;–;21;11;15;9;–;9;18;–;18;6;24;14;3;11;27;1;26;10;17;14;1;13;20;–;20;3;30;16;1;15;27;–;27;14
9675131;      Großlangheim, M;5;4;2;2;5;–;5;1;5;5;1;4;6;–;6;–;4;3;2;1;3;–;3;1;7;5;3;2;7;–;7;2;5;4;1;3;5;–;5;1;6;5;1;4;7;1;6;1
9675139;      Iphofen, St;22;13;3;10;22;1;21;9;22;19;4;15;24;–;24;3;19;17;4;13;26;–;26;2;22;18;9;9;26;–;26;4;22;17;6;11;20;1;19;5;18;13;3;10;21;–;21;5
9675141;      Kitzingen, GKSt;143;111;85;26;151;2;149;32;102;82;63;19;103;–;103;20;91;78;57;21;94;–;94;13;109;94;74;20;119;–;119;15;107;90;72;18;106;1;105;17;137;114;92;22;130;1;129;23
9675142;      Kleinlangheim, M;19;10;2;8;16;–;16;9;8;7;–;7;10;–;10;1;10;7;1;6;11;–;11;3;11;5;–;5;8;–;8;6;10;6;–;6;10;–;10;4;16;10;2;8;13;–;13;6
9675144;      Mainbernheim, St;10;10;5;5;12;1;11;–;5;5;2;3;5;–;5;–;11;9;3;6;10;–;10;2;6;5;2;3;6;–;6;1;8;7;4;3;11;–;11;1;10;8;5;3;8;–;8;2
9675146;      Mainstockheim;15;11;3;8;14;1;13;4;18;13;4;9;14;1;13;5;13;6;3;3;8;–;8;7;10;7;2;5;7;–;7;3;6;2;–;2;2;–;2;4;14;9;1;8;15;1;14;5
9675147;      Marktbreit, St;13;12;5;7;13;–;13;1;17;16;7;9;34;–;34;1;16;14;9;5;18;–;18;2;24;18;5;13;24;–;24;6;21;18;9;9;21;–;21;3;22;15;9;6;23;–;23;7
9675148;      Markt Einersheim, M;1;1;–;1;4;–;4;–;1;1;–;1;1;–;1;–;1;1;1;–;1;–;1;–;1;1;–;1;3;–;3;–;3;3;–;3;4;–;4;–;3;3;1;2;5;–;5;–
9675149;      Marktsteft, St;4;3;–;3;8;–;8;1;6;6;3;3;8;1;7;–;7;7;–;7;8;–;8;–;8;8;3;5;11;–;11;–;5;4;–;4;4;–;4;1;11;9;1;8;10;–;10;2
9675150;      Martinsheim;11;8;–;8;11;–;11;3;6;4;–;4;5;–;5;2;4;3;–;3;3;–;3;1;9;9;–;9;13;1;12;–;3;1;–;1;1;–;1;2;8;4;–;4;4;–;4;4
9675155;      Nordheim a.Main;1;–;–;–;–;–;–;1;3;3;3;–;6;–;6;–;3;3;1;2;3;–;3;–;2;2;1;1;2;–;2;–;2;2;–;2;2;–;2;–;1;1;1;–;1;–;1;–
9675156;      Obernbreit, M;3;1;–;1;1;–;1;2;4;3;1;2;4;–;4;1;10;9;3;6;9;–;9;1;7;5;1;4;9;–;9;2;2;–;–;–;–;–;–;2;3;3;2;1;3;–;3;–
9675158;      Prichsenstadt, St;14;8;–;8;15;2;13;6;15;13;3;10;20;–;20;2;12;10;2;8;11;–;11;2;13;11;4;7;11;–;11;2;16;12;3;9;18;–;18;4;9;7;1;6;9;–;9;2
9675161;      Rödelsee;5;4;1;3;6;–;6;1;9;9;–;9;10;–;10;–;2;2;–;2;2;–;2;–;4;4;1;3;5;–;5;–;5;4;–;4;5;–;5;1;6;4;–;4;6;–;6;2
9675162;      Rüdenhausen, M;10;8;1;7;11;–;11;2;8;5;–;5;8;2;6;3;9;7;3;4;13;–;13;2;4;2;–;2;2;–;2;2;16;13;–;13;19;–;19;3;12;7;–;7;8;–;8;5
9675165;      Schwarzach a.Main, M;21;19;4;15;27;1;26;2;21;14;2;12;31;2;29;7;15;10;–;10;19;–;19;5;16;14;2;12;18;–;18;2;26;25;8;17;39;–;39;1;18;15;3;12;18;–;18;3
9675166;      Segnitz;–;–;–;–;–;–;–;–;1;1;–;1;1;–;1;–;1;1;–;1;1;–;1;–;3;3;2;1;3;–;3;–;1;1;1;–;1;–;1;–;2;2;2;–;3;–;3;–
9675167;      Seinsheim, M;2;2;1;1;2;–;2;–;3;3;1;2;4;–;4;–;3;3;–;3;4;–;4;–;3;3;–;3;4;–;4;–;6;6;1;5;6;–;6;–;4;2;–;2;2;–;2;2
9675169;      Sommerach;3;3;2;1;3;–;3;–;3;3;1;2;3;–;3;–;5;5;1;4;9;–;9;–;2;1;–;1;2;–;2;1;9;8;3;5;10;–;10;1;6;5;3;2;5;–;5;1
9675170;      Sulzfeld a.Main;4;3;2;1;5;–;5;1;3;3;1;2;4;–;4;–;1;1;–;1;1;–;1;–;3;2;–;2;2;–;2;1;5;5;1;4;6;–;6;–;3;3;1;2;3;–;3;–
9675174;      Volkach, St;59;51;21;30;73;–;73;8;40;34;18;16;49;–;49;6;30;26;11;15;34;–;34;4;31;25;10;15;35;1;34;6;46;37;16;21;45;–;45;9;43;38;17;21;45;1;44;5
9675177;      Wiesenbronn;1;1;–;1;3;–;3;–;4;4;3;1;4;–;4;–;1;–;–;–;–;–;–;1;6;5;3;2;5;–;5;1;2;2;1;1;2;–;2;–;6;4;3;1;4;–;4;2
9675178;      Wiesentheid, M;24;20;11;9;25;1;24;4;21;19;11;8;25;1;24;2;20;16;8;8;23;1;22;4;16;12;4;8;15;–;15;4;22;16;5;11;17;–;17;6;11;8;2;6;10;–;10;3
9675179;      Willanzheim, M;2;2;1;1;2;–;2;–;5;5;3;2;5;1;4;–;7;6;–;6;7;–;7;1;4;3;–;3;3;1;2;1;2;2;1;1;2;–;2;–;2;2;1;1;2;–;2;–
9676111;      Altenbuch;3;2;1;1;2;–;2;1;–;–;–;–;–;–;–;–;3;3;1;2;3;–;3;–;2;2;–;2;2;–;2;–;2;2;1;1;2;–;2;–;6;6;2;4;6;–;6;–
9676112;      Amorbach, St;16;15;7;8;22;–;22;1;19;17;2;15;18;–;18;2;17;15;5;10;18;–;18;2;13;10;4;6;11;–;11;3;18;16;7;9;20;–;20;2;11;10;3;7;11;–;11;1
9676116;      Bürgstadt, M;28;24;15;9;34;–;34;4;16;11;3;8;19;–;19;5;30;26;14;12;32;–;32;4;20;16;5;11;20;–;20;4;20;16;11;5;22;–;22;4;18;13;8;5;17;–;17;5
9676117;      Collenberg;7;5;4;1;6;–;6;2;6;5;3;2;5;–;5;1;11;11;7;4;12;–;12;–;6;4;1;3;5;–;5;2;8;8;4;4;11;–;11;–;7;5;1;4;8;–;8;2
9676118;      Dorfprozelten;4;4;1;3;5;–;5;–;4;4;2;2;5;–;5;–;5;4;3;1;5;–;5;1;3;3;2;1;3;–;3;–;4;2;1;1;2;–;2;2;2;2;1;1;2;1;1;–
9676119;      Eichenbühl;14;10;4;6;11;–;11;4;10;8;3;5;10;–;10;2;15;11;4;7;17;–;17;4;11;11;3;8;14;–;14;–;12;10;3;7;14;–;14;2;7;6;1;5;8;1;7;1
9676121;      Elsenfeld, M;49;37;17;20;47;–;47;12;40;30;14;16;38;–;38;10;39;32;10;22;47;1;46;7;40;32;14;18;43;–;43;8;47;36;15;21;46;2;44;11;37;29;10;19;35;1;34;8
9676122;      Erlenbach a.Main, St;31;24;20;4;29;–;29;7;31;24;19;5;27;–;27;7;40;31;24;7;38;–;38;9;30;27;24;3;31;–;31;3;39;32;28;4;37;–;37;7;25;19;17;2;24;–;24;6
9676123;      Eschau, M;11;11;2;9;15;–;15;–;15;10;3;7;13;2;11;5;16;14;6;8;16;1;15;2;6;2;1;1;3;–;3;4;9;7;2;5;9;–;9;2;8;4;3;1;4;–;4;4
9676124;      Faulbach;9;7;5;2;7;–;7;2;8;6;6;–;6;–;6;2;9;7;2;5;11;1;10;2;3;3;2;1;4;–;4;–;7;7;–;7;9;–;9;–;2;2;1;1;3;–;3;–
9676125;      Großheubach, M;25;20;13;7;30;–;30;5;32;26;16;10;34;1;33;6;24;20;7;13;25;–;25;4;20;16;9;7;18;2;16;4;21;18;10;8;23;–;23;3;15;13;7;6;17;–;17;2
9676126;      Großwallstadt;20;19;6;13;21;–;21;1;20;14;5;9;26;–;26;6;21;17;5;12;20;1;19;4;15;14;4;10;19;–;19;1;13;9;5;4;10;–;10;4;18;12;6;6;14;–;14;6
9676128;      Hausen;1;1;1;–;1;–;1;–;1;1;1;–;1;–;1;–;3;3;3;–;3;–;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;1;–;1;–;1;–
9676131;      Kirchzell, M;9;7;1;6;9;–;9;2;8;8;3;5;8;–;8;–;6;4;–;4;5;1;4;2;9;8;2;6;10;–;10;1;7;4;1;3;6;–;6;3;4;4;1;3;4;–;4;–
9676132;      Kleinheubach, M;24;16;6;10;24;–;24;8;25;20;10;10;26;–;26;5;16;11;3;8;14;1;13;5;20;12;4;8;17;–;17;8;16;14;4;10;21;–;21;2;27;22;11;11;26;–;26;5
9676133;      Kleinwallstadt, M;17;12;7;5;16;–;16;5;17;11;5;6;17;–;17;6;15;11;8;3;13;–;13;4;12;8;5;3;9;–;9;4;19;14;10;4;16;–;16;5;11;7;6;1;8;–;8;4
9676134;      Klingenberg a.Main, St;18;16;12;4;22;–;22;2;24;18;13;5;23;–;23;6;17;13;11;2;15;–;15;4;22;14;10;4;17;–;17;8;19;14;10;4;16;–;16;5;23;16;12;4;18;–;18;7
9676135;      Laudenbach;5;3;1;2;3;–;3;2;6;5;1;4;11;–;11;1;1;1;–;1;2;–;2;–;7;6;1;5;9;–;9;1;7;7;–;7;57;–;57;–;3;3;2;1;6;–;6;–
9676136;      Leidersbach;7;7;6;1;8;–;8;–;6;5;5;–;6;–;6;1;14;9;8;1;9;–;9;5;7;6;5;1;6;–;6;1;10;8;7;1;9;–;9;2;15;11;11;–;13;–;13;4
9676139;      Miltenberg, St;59;51;38;13;62;1;61;8;43;36;27;9;47;–;47;7;43;32;21;11;33;–;33;11;34;27;14;13;31;1;30;7;35;31;19;12;34;–;34;4;33;27;22;5;35;–;35;6
9676140;      Mömlingen;11;9;5;4;10;–;10;2;15;13;10;3;16;–;16;2;8;7;4;3;8;–;8;1;10;9;8;1;10;–;10;1;12;10;6;4;13;–;13;2;8;5;4;1;7;–;7;3
9676141;      Mönchberg, M;5;5;–;5;5;–;5;–;8;3;–;3;4;–;4;5;4;2;1;1;2;–;2;2;5;5;1;4;7;1;6;–;8;2;–;2;3;–;3;6;11;10;3;7;12;1;11;1
9676143;      Neunkirchen;3;2;1;1;2;–;2;1;5;4;2;2;4;–;4;1;4;3;1;2;4;–;4;1;–;–;–;–;–;–;–;–;5;4;1;3;7;–;7;1;2;2;1;1;2;–;2;–
9676144;      Niedernberg;27;24;4;20;33;2;31;3;24;18;7;11;23;–;23;6;29;25;8;17;25;–;25;4;13;11;3;8;14;1;13;2;18;17;10;7;20;–;20;1;15;11;6;5;15;–;15;4
9676145;      Obernburg a.Main, St;57;46;17;29;67;–;67;11;58;44;10;34;62;–;62;14;33;24;11;13;30;–;30;9;42;34;14;20;41;1;40;8;40;36;25;11;42;–;42;4;36;35;15;20;44;–;44;1
9676151;      Röllbach;5;5;4;1;5;–;5;–;2;1;–;1;3;–;3;1;3;3;2;1;3;–;3;–;6;6;4;2;6;–;6;–;1;1;1;–;1;–;1;–;1;1;1;–;1;–;1;–
9676153;      Rüdenau;1;1;–;1;1;–;1;–;–;–;–;–;–;–;–;–;2;2;1;1;3;1;2;–;1;1;1;–;1;–;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9676156;      Schneeberg, M;4;2;2;–;2;–;2;2;3;3;1;2;3;–;3;–;7;5;4;1;5;1;4;2;–;–;–;–;–;–;–;–;2;2;–;2;3;–;3;–;5;5;2;3;6;–;6;–
9676158;      Stadtprozelten, St;2;1;–;1;2;–;2;1;4;3;2;1;4;–;4;1;3;3;3;–;3;–;3;–;6;6;3;3;9;–;9;–;8;2;1;1;4;–;4;6;–;–;–;–;–;–;–;–
9676160;      Sulzbach a.Main, M;31;27;18;9;39;–;39;4;23;19;14;5;22;–;22;4;18;14;9;5;16;–;16;4;27;22;18;4;24;–;24;5;21;20;16;4;25;–;25;1;16;8;7;1;13;–;13;8
9676165;      Weilbach, M;10;8;2;6;10;–;10;2;11;8;1;7;8;–;8;3;8;6;3;3;9;1;8;2;7;5;3;2;5;–;5;2;5;3;2;1;3;–;3;2;5;4;–;4;5;–;5;1
9676169;      Wörth a.Main, St;19;12;10;2;16;–;16;7;28;21;12;9;22;–;22;7;14;9;6;3;12;–;12;5;25;22;14;8;24;–;24;3;22;19;13;6;21;–;21;3;16;10;6;4;10;–;10;6
9676444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9677114;      Arnstein, St;25;21;11;10;25;–;25;4;40;30;8;22;40;–;40;10;22;15;4;11;19;–;19;7;32;22;5;17;29;–;29;10;22;17;3;14;24;–;24;5;22;17;6;11;25;1;24;5
9677116;      Aura i.Sinngrund;4;3;–;3;4;–;4;1;4;4;–;4;11;–;11;–;–;–;–;–;–;–;–;–;3;2;–;2;2;–;2;1;1;–;–;–;–;–;–;1;1;–;–;–;–;–;–;1
9677119;      Birkenfeld;6;6;1;5;6;–;6;–;8;7;4;3;8;–;8;1;4;4;2;2;4;–;4;–;4;4;2;2;5;–;5;–;4;4;2;2;5;–;5;–;5;3;3;–;4;–;4;2
9677120;      Bischbrunn;23;16;1;15;31;1;30;7;15;12;–;12;16;–;16;3;20;9;–;9;18;1;17;11;20;11;1;10;13;1;12;9;17;13;–;13;22;–;22;4;24;14;1;13;23;–;23;10
9677122;      Burgsinn, M;8;6;3;3;7;–;7;2;8;6;3;3;12;–;12;2;7;7;1;6;10;–;10;–;6;5;3;2;5;–;5;1;5;4;2;2;5;1;4;1;8;8;5;3;9;–;9;–
9677125;      Erlenbach b.Marktheidenfeld;16;11;1;10;20;–;20;5;3;3;–;3;3;–;3;–;6;5;–;5;6;–;6;1;4;4;–;4;5;–;5;–;5;2;1;1;3;–;3;3;5;4;–;4;4;–;4;1
9677126;      Esselbach;6;5;2;3;6;–;6;1;5;4;1;3;5;–;5;1;2;2;–;2;2;–;2;–;5;3;2;1;4;–;4;2;5;5;2;3;7;1;6;–;8;6;4;2;6;–;6;2
9677127;      Eußenheim;7;5;3;2;5;–;5;2;5;3;2;1;4;–;4;2;8;6;–;6;9;–;9;2;8;6;2;4;7;–;7;2;10;9;4;5;13;1;12;1;4;4;1;3;5;–;5;–
9677128;      Fellen;3;2;1;1;3;–;3;1;4;4;1;3;7;1;6;–;–;–;–;–;–;–;–;–;3;3;1;2;3;–;3;–;–;–;–;–;–;–;–;–;1;1;1;–;1;–;1;–
9677129;      Frammersbach, M;10;9;4;5;10;2;8;1;7;4;2;2;4;–;4;3;7;7;2;5;8;1;7;–;8;5;2;3;5;–;5;3;7;7;3;4;7;–;7;–;7;6;4;2;6;2;4;1
9677131;      Gemünden a.Main, St;40;37;27;10;51;1;50;3;38;27;16;11;33;1;32;11;29;21;13;8;23;–;23;8;34;28;10;18;35;1;34;6;30;25;13;12;33;–;33;5;29;25;19;6;31;–;31;4
9677132;      Gössenheim;6;5;–;5;7;–;7;1;7;5;1;4;6;–;6;2;3;3;1;2;3;–;3;–;3;2;1;1;3;–;3;1;10;6;2;4;6;–;6;4;3;1;–;1;1;–;1;2
9677133;      Gräfendorf;7;7;1;6;11;–;11;–;1;1;–;1;3;–;3;–;2;2;–;2;2;–;2;–;3;1;–;1;1;–;1;2;6;5;2;3;8;–;8;1;3;2;–;2;2;–;2;1
9677135;      Hafenlohr;10;8;5;3;8;–;8;2;4;2;2;–;3;–;3;2;3;3;2;1;5;–;5;–;5;5;3;2;7;–;7;–;4;4;2;2;6;–;6;–;6;4;4;–;6;–;6;2
9677137;      Hasloch;8;5;1;4;6;–;6;3;3;3;3;–;6;–;6;–;4;4;–;4;4;–;4;–;4;3;–;3;3;–;3;1;4;1;–;1;2;–;2;3;7;5;1;4;5;–;5;2
9677142;      Himmelstadt;2;2;2;–;3;–;3;–;5;4;2;2;4;–;4;1;1;1;1;–;2;–;2;–;3;3;1;2;3;–;3;–;4;4;4;–;4;–;4;–;4;4;1;3;5;–;5;–
9677146;      Karbach, M;4;3;–;3;3;–;3;1;4;4;2;2;4;–;4;–;3;3;–;3;4;–;4;–;5;4;–;4;4;–;4;1;1;1;–;1;1;–;1;–;3;2;–;2;2;–;2;1
9677148;      Karlstadt, St;45;34;18;16;46;–;46;11;52;39;18;21;55;3;52;13;56;45;20;25;55;1;54;11;47;40;23;17;49;1;48;7;43;34;20;14;46;1;45;9;59;49;27;22;57;–;57;10
9677149;      Karsbach;6;5;–;5;7;–;7;1;4;4;–;4;4;–;4;–;3;3;–;3;3;–;3;–;5;3;1;2;3;–;3;2;1;1;–;1;1;–;1;–;5;5;2;3;8;1;7;–
9677151;      Kreuzwertheim, M;16;13;2;11;22;–;22;3;13;11;2;9;15;–;15;2;15;12;3;9;18;–;18;3;19;16;3;13;23;1;22;3;11;7;2;5;10;–;10;4;18;16;3;13;27;–;27;2
9677154;      Triefenstein, M;16;14;3;11;25;–;25;2;28;18;5;13;22;–;22;10;14;10;1;9;13;–;13;4;24;16;4;12;25;–;25;8;16;12;3;9;18;–;18;4;24;17;4;13;22;1;21;7
9677155;      Lohr a.Main, St;64;50;35;15;57;–;57;14;58;45;30;15;54;1;53;13;42;32;23;9;46;1;45;10;44;37;26;11;46;1;45;7;52;46;35;11;56;–;56;6;54;48;31;17;66;2;64;6
9677157;      Marktheidenfeld, St;71;57;31;26;79;–;79;14;87;65;34;31;99;1;98;22;65;59;32;27;77;1;76;6;84;65;30;35;93;2;91;19;64;48;27;21;74;–;74;16;63;46;24;22;58;–;58;17
9677159;      Mittelsinn;3;3;3;–;3;–;3;–;1;1;–;1;2;–;2;–;–;–;–;–;–;–;–;–;2;2;–;2;2;–;2;–;2;1;–;1;3;–;3;1;4;3;2;1;4;–;4;1
9677164;      Neuendorf;3;3;2;1;3;–;3;–;3;3;1;2;4;–;4;–;2;2;–;2;2;–;2;–;1;1;–;1;1;–;1;–;2;2;1;1;2;–;2;–;2;2;1;1;2;–;2;–
9677165;      Neuhütten;2;1;–;1;1;–;1;1;5;4;1;3;4;–;4;1;6;5;–;5;6;–;6;1;5;5;1;4;5;–;5;–;3;3;–;3;3;–;3;–;1;–;–;–;–;–;–;1
9677166;      Neustadt a.Main;4;3;1;2;6;–;6;1;3;3;–;3;3;–;3;–;1;1;1;–;1;–;1;–;3;3;2;1;6;–;6;–;5;5;2;3;5;–;5;–;3;1;–;1;1;–;1;2
9677169;      Obersinn, M;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1;1;1;–;1;–;1;–;1;1;1;–;2;–;2;–;–;–;–;–;–;–;–;–;1;–;–;–;–;–;–;1
9677170;      Partenstein;4;4;4;–;4;–;4;–;6;4;1;3;6;–;6;2;5;2;2;–;2;–;2;3;4;4;2;2;6;–;6;–;5;3;2;1;3;–;3;2;5;5;2;3;5;–;5;–
9677172;      Rechtenbach;3;2;–;2;4;–;4;1;3;1;1;–;1;–;1;2;2;2;1;1;3;–;3;–;3;2;2;–;2;–;2;1;4;4;4;–;6;–;6;–;3;1;–;1;1;–;1;2
9677175;      Retzstadt;4;3;1;2;3;–;3;1;1;1;–;1;1;–;1;–;2;1;–;1;1;–;1;1;6;4;1;3;5;–;5;2;2;2;–;2;3;–;3;–;2;2;1;1;2;–;2;–
9677177;      Rieneck, St;4;3;2;1;7;–;7;1;5;2;–;2;2;–;2;3;1;1;1;–;1;–;1;–;3;3;1;2;5;–;5;–;7;5;3;2;6;–;6;2;3;2;–;2;3;–;3;1
9677178;      Roden;4;4;1;3;7;–;7;–;4;3;–;3;3;–;3;1;5;4;2;2;8;–;8;1;2;1;–;1;1;–;1;1;6;4;3;1;5;–;5;2;4;4;–;4;10;2;8;–
9677181;      Rothenfels, St;5;5;2;3;7;–;7;–;1;1;–;1;1;–;1;–;–;–;–;–;–;–;–;–;6;5;2;3;8;–;8;1;–;–;–;–;–;–;–;–;3;2;–;2;2;–;2;1
9677182;      Schollbrunn;4;4;–;4;5;–;5;–;4;4;–;4;4;–;4;–;6;6;1;5;6;–;6;–;2;1;–;1;2;–;2;1;6;5;2;3;6;–;6;1;2;2;1;1;2;–;2;–
9677186;      Steinfeld;2;–;–;–;–;–;–;2;5;3;–;3;4;–;4;2;6;4;1;3;4;–;4;2;7;7;3;4;8;–;8;–;12;7;3;4;9;–;9;5;7;5;2;3;5;1;4;2
9677189;      Thüngen, M;4;3;1;2;3;–;3;1;8;4;2;2;4;–;4;4;1;1;–;1;1;–;1;–;8;6;2;4;7;–;7;2;4;4;–;4;6;–;6;–;3;1;1;–;1;–;1;2
9677193;      Urspringen;2;–;–;–;–;–;–;2;3;1;1;–;1;–;1;2;6;4;2;2;7;1;6;2;6;5;2;3;5;–;5;1;4;2;1;1;2;–;2;2;2;2;1;1;2;–;2;–
9677200;      Wiesthal;1;1;–;1;1;–;1;–;3;2;–;2;2;–;2;1;4;2;–;2;5;–;5;2;3;2;–;2;2;–;2;1;2;2;–;2;2;–;2;–;1;1;1;–;1;–;1;–
9677203;      Zellingen, M;24;20;7;13;21;–;21;4;47;39;13;26;49;–;49;8;26;19;5;14;21;–;21;7;24;18;9;9;23;1;22;6;33;26;11;15;32;–;32;7;29;25;9;16;35;–;35;4
9677444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9678115;      Bergrheinfeld;17;14;11;3;19;–;19;3;20;16;11;5;18;–;18;4;26;16;8;8;20;–;20;10;25;18;9;9;23;–;23;7;21;17;8;9;24;–;24;4;24;14;7;7;18;–;18;10
9678122;      Dingolshausen;3;3;3;–;3;–;3;–;3;2;2;–;2;–;2;1;2;2;1;1;2;–;2;–;2;2;2;–;3;–;3;–;2;2;–;2;2;–;2;–;4;4;2;2;6;–;6;–
9678123;      Dittelbrunn;12;9;5;4;13;–;13;3;19;17;11;6;18;–;18;2;8;5;3;2;5;–;5;3;11;8;2;6;10;1;9;3;18;17;15;2;18;1;17;1;11;8;6;2;9;–;9;3
9678124;      Donnersdorf;3;2;–;2;2;–;2;1;5;3;–;3;8;1;7;2;9;8;2;6;9;–;9;1;4;3;2;1;3;–;3;1;4;–;–;–;–;–;–;4;5;4;2;2;4;–;4;1
9678128;      Euerbach;4;2;1;1;4;–;4;2;8;3;2;1;3;–;3;5;6;6;3;3;6;–;6;–;4;3;2;1;3;–;3;1;8;5;3;2;6;–;6;3;7;7;5;2;7;–;7;–
9678130;      Frankenwinheim;3;3;–;3;3;–;3;–;8;8;4;4;11;–;11;–;5;5;2;3;6;–;6;–;4;4;2;2;4;–;4;–;4;4;2;2;6;–;6;–;4;3;1;2;5;–;5;1
